Ensembl_gene,Symbol,RNA_Seq_Enrich,RNA_Seq_Hedges_g,RNA_Seq_Var_g,RNA_Seq_SEg
ENSMUSG00000001379,Apbb3,-0.015763692800713436,-0.05472788839647573,0.22071099977102251,0.46979889290101834
ENSMUSG00000095056,Gm3159,-0.011978128582320002,-0.054753347860185334,0.22071108175142137,0.46979898015153393
ENSMUSG00000030677,Kif22,-0.024490680130442533,-0.05476259367188844,0.22071111153270886,0.46979901184730993
ENSMUSG00000017195,Zpbp2,-0.00832966841361285,-0.054874520204544336,0.2207114724533561,0.46979939596955217
ENSMUSG00000054611,Kdm2a,-0.02139284818985665,-0.055059598251819955,0.22071207087664943,0.46980003286148186
ENSMUSG00000095253,Zfp799,-0.017428187633857117,-0.05534727237979911,0.22071300502959743,0.46980102706315724
ENSMUSG00000096372,Gm8138,-0.007478354631942852,-0.05564031780612188,0.22071396162976456,0.46980204515281176
ENSMUSG00000025133,Ints4,-0.01251428114800035,-0.05570103724850347,0.22071416047049963,0.469802256774592
ENSMUSG00000037653,Kctd8,-0.01119260743678574,-0.05597830952355622,0.2207150712230454,0.46980322606709013
ENSMUSG00000051367,Six1,-0.001505831402614309,-0.0560089590845107,0.2207151721748282,0.46980333350757336
ENSMUSG00000085055,Gm15958,-0.004008286580531428,-0.05614537277677895,0.22071562215678445,0.4698038124119306
ENSMUSG00000078926,Cdc20b,-0.006651517751717156,-0.05615937750148829,0.22071566841552304,0.4698038616439025
ENSMUSG00000036552,2210404J11Rik,-0.03437529694057151,-0.056167823474885366,0.22071569631883337,0.46980389134066713
ENSMUSG00000003379,Cd79a,-0.016063139448872832,-0.0562033903479011,0.22071581386861847,0.46980401644581377
ENSMUSG00000030742,Lat,-0.026378701204885724,-0.056285811508401166,0.2207160865595173,0.46980430666344186
ENSMUSG00000087481,Gm15608,-0.0022769243335657163,-0.05644242214236891,0.22071660580775665,0.4698048592849553
ENSMUSG00000078440,Dohh,-0.037965186881142365,-0.05655065333865018,0.22071696549527814,0.4698052420900369
ENSMUSG00000091494,Gm3269,-0.00682787851482855,-0.056596706164326334,0.22071711875279645,0.4698054051975099
ENSMUSG00000079639,Rhox4a,-0.014244818040245716,-0.05679601699898279,0.22071778347039345,0.46980611263625915
ENSMUSG00000095654,Plscr5,-0.013275454849907109,-0.05712007484800201,0.22071886921756087,0.4698072681617015
ENSMUSG00000026878,Rab14,-0.019278604036284896,-0.057348562711133526,0.22071963847327827,0.46980808685385383
ENSMUSG00000054874,Pcnxl3,-0.024792491244427506,-0.05752706632868325,0.22072024158255332,0.4698087287211183
ENSMUSG00000021668,Polk,-0.014928283007999754,-0.05754679044057386,0.22072030833930706,0.46980879976784923
ENSMUSG00000048279,Sacs,-0.010292395901769169,-0.05766725341338551,0.22072071654596095,0.4698092342067799
ENSMUSG00000067049,Unc93a,-0.008116801998229992,-0.05787947798648448,0.22072143777701225,0.4698100017847771
ENSMUSG00000035799,Twist1,-0.004899446527219992,-0.05802753751896587,0.2207219425163807,0.4698105389583983
ENSMUSG00000029629,Phf14,-0.025508085138857606,-0.0580576697060692,0.2207220453958273,0.4698106484487418
ENSMUSG00000097923,AC153556.1,-0.003938344650109976,-0.058342570895471554,0.22072302076544476,0.4698116864930509
ENSMUSG00000042275,Pelo,-0.018315770009571297,-0.0585980266290039,0.22072389938738946,0.46981262157097214
ENSMUSG00000046854,Pip5kl1,-0.02433231541242864,-0.05861489935895394,0.22072395755509672,0.4698126834761879
ENSMUSG00000073236,2500004C02Rik,-0.017451939539945616,-0.05866474542499666,0.2207241294941826,0.4698128664630021
ENSMUSG00000057969,Sema3b,-0.037617279615671295,-0.05897691203215266,0.2207252096058611,0.46981401597425876
ENSMUSG00000028416,Bag1,-0.025989277501284214,-0.059048102102012494,0.22072545672965524,0.4698142789759111
ENSMUSG00000043631,Ecm2,-0.01691340650292872,-0.059220776564480736,0.22072605737715673,0.46981491821477606
ENSMUSG00000038697,Taf5l,-0.015425831138000223,-0.059299555909710554,0.2207263319934564,0.4698152104747742
ENSMUSG00000030203,Dusp16,-0.01872042833005705,-0.059362393659305734,0.22072655130080562,0.4698154438721716
ENSMUSG00000033854,Kcnk10,-0.01555940851047155,-0.059628568846797826,0.22072748284321017,0.46981643526297606
ENSMUSG00000051255,Gm6563,-0.02567249388129994,-0.059897170164796426,0.22072842710118173,0.469817440184144
ENSMUSG00000087305,A430035B10Rik,-0.0033068422775514236,-0.06049348186789321,0.22073053858220382,0.469819687308018
ENSMUSG00000026753,Ppp6c,-0.03018575392828593,-0.06078922370019011,0.22073159353425,0.46982081002681225
ENSMUSG00000087431,Gm16054,-0.005307127981414306,-0.06090918437454658,0.2207320229172824,0.4698212669912702
ENSMUSG00000053198,Prx,-0.0014714684390271446,-0.06092350167812626,0.22073207422068097,0.46982132159011364
ENSMUSG00000097051,AL669897.1,-0.011628420364468595,-0.061385418068679184,0.22073373588229103,0.46982308998418865
ENSMUSG00000026917,Wdr5,-0.016731821216000586,-0.061626146000422634,0.22073460683286159,0.46982401687532066
ENSMUSG00000036282,Naa30,-0.013057478586714133,-0.06182492963321467,0.22073532859913472,0.4698247849987639
ENSMUSG00000097063,RP23-71K9.4,-0.025461848738704385,-0.06183718852868782,0.22073537318622238,0.469824832449523
ENSMUSG00000034126,Pomt2,-0.015852981698000423,-0.06252152243674383,0.22073787621218344,0.46982749622833214
ENSMUSG00000048004,Tmem196,-0.039271308890856726,-0.06279343507780481,0.22073887840986176,0.4698285627863229
ENSMUSG00000070425,Trpc2,-0.013045465421429148,-0.063133948994126,0.22074013958711827,0.46982990495190735
ENSMUSG00000044678,Ly6k,-0.007047946382842868,-0.06345364258429413,0.22074132985893072,0.4698311716552348
ENSMUSG00000044471,AB041803,-0.023132897458850055,-0.06350321310232813,0.2207415149564926,0.46983136863825153
ENSMUSG00000024982,Zdhhc6,-0.014918308951857195,-0.06355648278220387,0.22074171402794332,0.469831580492354
ENSMUSG00000046139,Patl1,-0.014091537425858114,-0.06357861087304767,0.22074179677079336,0.4698316685482082
ENSMUSG00000050944,Efcab5,-0.02171439186104296,-0.0637176011626175,0.22074231715130432,0.46983222234251276
ENSMUSG00000039048,Foxred1,-0.015239498039000043,-0.06400615882229586,0.22074340114157687,0.4698333759340399
ENSMUSG00000021981,Cab39l,-0.02394797595000009,-0.06438152916879973,0.22074481858072179,0.4698348843803765
ENSMUSG00000035900,Gramd4,-0.02246761718228596,-0.06447950012257592,0.2207451898936025,0.46983527953273424
ENSMUSG00000039046,Usp6nl,-0.0295053387348001,-0.06449255161298426,0.22074523940176416,0.4698353322194534
ENSMUSG00000018986,Slfn3,-0.002956197475687143,-0.06452585551532082,0.220745365778718,0.46983546671012183
ENSMUSG00000001227,Sema6b,-0.028300648705285703,-0.06456591296733749,0.2207455178695216,0.46983562856548206
ENSMUSG00000002033,Cd3g,-0.017617053867442833,-0.06461212662158919,0.22074569345155862,0.46983581542019404
ENSMUSG00000086191,1110035M17Rik,-0.036264837081471324,-0.06468466904651775,0.22074596931929663,0.46983610899897493
ENSMUSG00000020787,P2rx1,-0.00921517204039285,-0.06480342388941697,0.22074642159394764,0.46983659030980934
ENSMUSG00000023175,Bsg,-0.01665898022857082,-0.06487352378870516,0.22074668895691743,0.4698368748373391
ENSMUSG00000036368,Rmdn2,-0.0259881711652854,-0.0650393050188864,0.2207473224012873,0.46983754894781166
ENSMUSG00000039488,Cntn5,-0.033460710285385886,-0.06516066494868995,0.22074778713832308,0.46983804351959735
ENSMUSG00000001228,Uhrf1,-0.01016802241534287,-0.06526602812889168,0.22074819131982795,0.46983847364794207
ENSMUSG00000037446,Tulp1,-0.004590522252111429,-0.0654692646942995,0.22074897279606004,0.4698393052907132
ENSMUSG00000033688,1300017J02Rik,-0.0050320614673299985,-0.06567873777736895,0.2207497807953664,0.4698401651576485
ENSMUSG00000034858,Fam214a,-0.023610431190285386,-0.06568921190876126,0.2207498212649301,0.46984020822501993
ENSMUSG00000023349,Clec4n,-0.007590680721064308,-0.06570051600895054,0.22074986494853738,0.4698402547127453
ENSMUSG00000087041,Gm16295,-0.03046085483452854,-0.06587526872578633,0.22075054121988597,0.46984097439440714
ENSMUSG00000062510,Nsl1,-0.00640109263243574,-0.06604806641393271,0.22075121169186612,0.469841687903347
ENSMUSG00000089876,Tmem102,-0.006825955014531426,-0.06636992385905777,0.22075246521292605,0.4698430218838267
ENSMUSG00000034105,Tldc1,-0.021106128608285424,-0.06649524895642554,0.22075295495824135,0.46984354306326415
ENSMUSG00000006169,Clint1,-0.008923887725571067,-0.06705328908201272,0.22075514688303366,0.46984587566885555
ENSMUSG00000097378,AL691505.1,-0.026878325281998627,-0.06736909935814266,0.220756395470434,0.46984720438716454
ENSMUSG00000005510,Ndufs3,-0.015661321776570425,-0.06755982800215651,0.22075715237665028,0.46984800986771275
ENSMUSG00000084881,Gm15585,-0.0024707099050300108,-0.06767825641652454,0.22075762343641203,0.4698485111569601
ENSMUSG00000001248,Gramd1a,-0.027581913945285308,-0.0678462155379373,0.22075829292380145,0.4698492236066816
ENSMUSG00000029510,Gpc2,-0.009496689637614297,-0.06787376472531487,0.2207584028936593,0.46984934063341977
ENSMUSG00000032423,Syncrip,-0.03745445025128591,-0.0680346820135562,0.22075904612950337,0.4698500251457941
ENSMUSG00000091122,Gm8247,-0.004878372155054239,-0.06860742684207642,0.22076134792542115,0.46985247464009505
ENSMUSG00000038055,Dexi,-0.028372796854571503,-0.06873274440251771,0.22076185413528032,0.4698530133299991
ENSMUSG00000006418,Rnf114,-0.01262862203757198,-0.0691707511214883,0.2207636306840335,0.4698549038629197
ENSMUSG00000021775,Nr1d2,-0.055247482518001156,-0.069182717295824,0.22076367937702537,0.4698549556799687
ENSMUSG00000079427,Gm2382,-0.019670524383985644,-0.06931346930301721,0.2207642119845073,0.46985552245824175
ENSMUSG00000037089,Slc35b2,-0.019694289677284704,-0.07027375998947666,0.22076815446439668,0.46985971785672015
ENSMUSG00000032181,Scg3,-0.0271788635755712,-0.07032719459753951,0.22076837543371733,0.46985995300059075
ENSMUSG00000047227,Gm527,-0.0261257177955998,-0.07045700056203433,0.22076891292278314,0.46986052496755154
ENSMUSG00000003555,Cyp17a1,-0.004778037014637124,-0.07052482102353043,0.22076919414196558,0.46986082422560577
ENSMUSG00000037572,Wdhd1,-0.019071195333900226,-0.07071788326113586,0.22076999616056953,0.469861677688838
ENSMUSG00000003200,Sh3gl1,-0.03348328055485705,-0.07098684554854766,0.2207711171378636,0.469862870567428
ENSMUSG00000046196,Ttc39d,-0.001318926272531433,-0.07107695358329695,0.22077149364050325,0.4698632712188762
ENSMUSG00000038611,Phrf1,-0.012289941117857861,-0.07112609005653964,0.22077169915097528,0.4698634899106072
ENSMUSG00000093656,Gm20628,-0.0030910403879942927,-0.07147742961769503,0.22077317274679945,0.46986505801857564
ENSMUSG00000028996,Rbp7,-0.02451839983700005,-0.07172595325571028,0.2207742194946138,0.46986617189856705
ENSMUSG00000079602,9230102O04Rik,-0.0019484283821100123,-0.07194693454458696,0.2207751532893174,0.46986716557907876
ENSMUSG00000097326,AC123857.1,-0.03819224434135715,-0.07199898450786969,0.2207753736534292,0.4698674000752012
ENSMUSG00000044501,Zfp758,-0.02219091034739995,-0.07201741253422353,0.22077545171042803,0.46986748313798865
ENSMUSG00000001962,Fam50a,-0.027341417408571544,-0.07209893398592145,0.22077579725671573,0.4698678508439535
ENSMUSG00000026278,Bok,-0.04567685234142882,-0.07212191922552894,0.22077589475527065,0.4698679545949805
ENSMUSG00000030166,Rad52,-0.028834925649857013,-0.07225535395889789,0.22077646137123982,0.4698685575469376
ENSMUSG00000052430,Bmpr1b,-0.020830173545142827,-0.07274361191887808,0.22077854363298333,0.46987077333345956
ENSMUSG00000048003,Catsper4,-0.005825461630464282,-0.07285099350741418,0.22077900346180723,0.46987126264734175
ENSMUSG00000020170,Frs2,-0.03812852440671444,-0.07307664368437523,0.22077997194995888,0.4698722932350437
ENSMUSG00000089685,Gm9017,-0.01922837144302858,-0.07337991176432568,0.22078127829108732,0.4698736833353059
ENSMUSG00000075604,Cyp11b1,-0.005266530869540001,-0.07420863813791576,0.22078487565943272,0.4698775113361276
ENSMUSG00000087135,Gm16096,-0.018589498455971465,-0.0742220089670313,0.22078493403122149,0.46987757344995884
ENSMUSG00000038178,Slc43a2,-0.016547292510714406,-0.07474655468450492,0.22078723229069508,0.4698800190375146
ENSMUSG00000068859,Sp9,-0.012529832512571504,-0.0748496251663103,0.22078768578923427,0.46988050160571065
ENSMUSG00000026358,Rgs1,-0.004911745430662848,-0.07504550641157481,0.22078854936702935,0.4698814205382347
ENSMUSG00000033799,BC016423,-0.030574640832356836,-0.07509858430653357,0.22078878375915512,0.46988166995442066
ENSMUSG00000084950,Gm5577,-0.057645662470707126,-0.07517128868300672,0.2207891050908439,0.4698820118826043
ENSMUSG00000022673,Mcm4,-0.02084338332100044,-0.0756096778203841,0.22079104923019208,0.46988408063073606
ENSMUSG00000060594,Layn,-0.02692566156639975,-0.07585656706221608,0.22079214909449685,0.4698852509863412
ENSMUSG00000025432,Avil,-0.013918830164207197,-0.07640261455601043,0.22079459441051244,0.469887853014432
ENSMUSG00000036117,Il5,-0.001305255704210015,-0.07644512374959024,0.22079478551151524,0.469888056361848
ENSMUSG00000025507,Lrdd,-0.014783320046842796,-0.07666112219897005,0.22079575817950686,0.4698890913604048
ENSMUSG00000026510,Trp53bp2,-0.020223448577142644,-0.07712349261842799,0.22079784951647333,0.4698913167068246
ENSMUSG00000085436,Gm11458,-0.019608231280800137,-0.07740176152294272,0.22079911420980244,0.4698926624345207
ENSMUSG00000093405,Gm20684,-0.03279839985930011,-0.07751193939109936,0.22079961621160582,0.4698931966006806
ENSMUSG00000038527,C1rl,-0.00980268307531143,-0.07759458236965543,0.22079999322528088,0.4698935977700493
ENSMUSG00000011960,Ccnt1,-0.031359696106628476,-0.07800952261605332,0.22080189223721214,0.46989561844862116
ENSMUSG00000086770,Gm15351,-0.017941228252385782,-0.07804779954812333,0.22080206792531568,0.46989580539233977
ENSMUSG00000097043,AC122004.1,-0.0031134861528414326,-0.07810461390346644,0.22080232885763054,0.469896083041379
ENSMUSG00000052997,Uba2,-0.02043578716157146,-0.07846743572996095,0.22080399967401365,0.4698978608953372
ENSMUSG00000097574,AC159313.1,-0.022034467699200033,-0.07848602291067462,0.22080408547761068,0.46989795219559183
ENSMUSG00000042660,Wdr55,-0.020285711875856816,-0.07858152757315733,0.22080452667418116,0.46989842165534157
ENSMUSG00000086392,A330050B17Rik,-0.0034328805475814517,-0.07901000438307514,0.22080651268350124,0.46990053488318273
ENSMUSG00000042078,Svop,-0.028499939606856373,-0.07954186733431895,0.22080899291486644,0.46990317397828507
ENSMUSG00000062901,Klhl24,-0.03760978436114293,-0.07959353967893061,0.22080923476485442,0.46990343131845125
ENSMUSG00000034893,Cog3,-0.0378087338444284,-0.08070024140440524,0.22081445233556346,0.46990898303348433
ENSMUSG00000063281,Zfp35,-0.0369441154897856,-0.08111804356393239,0.220816440807002,0.46991109883360066
ENSMUSG00000035916,Ptprq,-0.003973392180721444,-0.0816395488106373,0.22081893724636567,0.469913755115091
ENSMUSG00000015335,Zdhhc12,-0.038225806414285524,-0.08167480352772245,0.22081910658758003,0.469913935298348
ENSMUSG00000028527,Ak4,-0.029383233385142038,-0.08168155724421153,0.22081913903647846,0.46991396982477385
ENSMUSG00000028096,Gpr89,-0.01943959475014312,-0.08168726009161205,0.22081916643846186,0.469913998981156
ENSMUSG00000035798,Zdhhc17,-0.02747828500742866,-0.08206194020839423,0.2208209709552116,0.4699159190272358
ENSMUSG00000020733,Slc9a3r1,-0.03208141695985667,-0.0820670708948074,0.22082099572269653,0.4699159453803377
ENSMUSG00000022742,Cpox,-0.020402466755000237,-0.08211311620611418,0.22082121806763258,0.46991618195975393
ENSMUSG00000039242,B3galnt2,-0.037885794991285415,-0.08217686836643041,0.22082152612179243,0.46991650973528526
ENSMUSG00000022634,Yaf2,-0.03632179612299957,-0.08224518719079457,0.2208218565077199,0.4699168612719913
ENSMUSG00000001700,Gramd3,-0.07136663997239712,-0.08227127716218227,0.22082198274977427,0.4699169955957906
ENSMUSG00000061577,Gpr114,-0.004581642093648572,-0.0824260878100236,0.22082273265876748,0.469917793511554
ENSMUSG00000046671,Mtfr1l,-0.013498897101285934,-0.08259832418689467,0.2208235686354386,0.46991868300317513
ENSMUSG00000051839,Gypa,-0.017274108675554317,-0.08260399934685148,0.22082359621042716,0.4699187123433447
ENSMUSG00000050947,Amigo1,-0.04515017158485701,-0.08299169318242443,0.22082548445834452,0.4699207214609125
ENSMUSG00000046213,Cym,-0.012602151250271448,-0.08316010869851483,0.22082630747426993,0.46992159715666393
ENSMUSG00000032409,Atr,-0.05272628326297135,-0.0831696102217479,0.22082635395620195,0.46992164661377533
ENSMUSG00000091569,Gm8232,-0.007359472111125698,-0.0831959296146101,0.2208264827397314,0.4699217836403537
ENSMUSG00000086216,Gm13610,-0.03397460282397147,-0.08322005856542503,0.2208266008410018,0.46992190930089844
ENSMUSG00000017314,Mpp2,-0.026662834339427732,-0.0837240401461567,0.22082907545131833,0.4699245422951629
ENSMUSG00000053166,Cdh22,-0.05687496724242935,-0.08386005838895708,0.22082974587763024,0.4699252556286268
ENSMUSG00000037366,Pafah2,-0.026597768702557367,-0.08389566853384686,0.2208299215777991,0.4699254425733928
ENSMUSG00000007656,Arpp19,-0.026784076208142604,-0.08410290902583946,0.2208309455809717,0.4699265321100434
ENSMUSG00000087293,Gm14341,-0.010228153321542838,-0.0848458617526966,0.22083463737361725,0.46993046014662343
ENSMUSG00000024334,H2-Oa,-0.01867881957762857,-0.0849708941463774,0.2208352618617195,0.4699311245935084
ENSMUSG00000061414,Efcab4b,-0.045386896602656934,-0.0850384741535301,0.22083559978037615,0.4699314841339918
ENSMUSG00000090796,Gm3141,-0.02252011938548565,-0.08533582133748858,0.22083708978969918,0.4699330694787282
ENSMUSG00000090744,Gm6871,-0.00516586764115716,-0.08548529233139276,0.22083784075445329,0.46993386849050717
ENSMUSG00000044176,Spink10,-0.0577211400856259,-0.08554599389803517,0.22083814610348326,0.4699341933755015
ENSMUSG00000030672,Mylpf,-0.04435798113791434,-0.08560562432156414,0.2208384462753504,0.46993451275188375
ENSMUSG00000066829,Zfp810,-0.03223074461714304,-0.08565008351152152,0.2208386702132929,0.46993475101687565
ENSMUSG00000053522,Lgals7,-0.0237752082787428,-0.08583021163553654,0.2208395786963479,0.4699357176214082
ENSMUSG00000032089,Il10ra,-0.02581346136697138,-0.08584574434958757,0.2208396571255695,0.469935801068156
ENSMUSG00000078500,Gm13235,-0.027753019880405766,-0.08594788971155608,0.22084017324094996,0.46993635020175867
ENSMUSG00000022676,Snai2,-0.019923913988982855,-0.08607102665280349,0.22084079623751457,0.4699370130533608
ENSMUSG00000047757,Fancb,-0.017569505250371487,-0.08629042213958833,0.2208419084529252,0.46993819641834306
ENSMUSG00000032279,Idh3a,-0.020614678271287268,-0.08633444484222522,0.22084213196507774,0.4699384342284399
ENSMUSG00000022555,Dgat1,-0.026600946075571397,-0.08647301389159055,0.22084283625229187,0.4699391835677164
ENSMUSG00000027478,Dnmt3b,-0.010398299090899954,-0.08647381246964056,0.22084284031439597,0.469939187889663
ENSMUSG00000026575,Nme7,-0.053506535523999865,-0.08656815974748147,0.22084332049201452,0.4699396987827423
ENSMUSG00000022314,Rad21,-0.02358039665099998,-0.08667783406619553,0.22084387933425986,0.46994029337167914
ENSMUSG00000023982,Guca1a,-0.02114027659211426,-0.08674454423330177,0.22084421960001974,0.46994065540238134
ENSMUSG00000020277,Pfkl,-0.024882756225857783,-0.08681727581775228,0.22084459087726013,0.4699410504278809
ENSMUSG00000058975,Kcnc1,-0.04794875022328515,-0.08700632613538858,0.22084555738923548,0.46994207875996324
ENSMUSG00000050549,5730508B09Rik,-0.02376409597808149,-0.08716523994567102,0.22084637145591807,0.4699429448942904
ENSMUSG00000027403,Tgm6,-0.013551015412091416,-0.08755023155165666,0.22084834980856405,0.46994504977557117
ENSMUSG00000002297,Dbf4,-0.011918660504775719,-0.087792282640019,0.22084959809816393,0.46994637789663185
ENSMUSG00000046378,Asphd1,-0.028818038319142758,-0.0879687351647592,0.2208505102592034,0.46994734839043767
ENSMUSG00000060863,Tcl1b2,-0.012935060040809992,-0.08810482227940351,0.22085121500456806,0.4699480982029484
ENSMUSG00000020297,Nsg2,-0.034381876495713115,-0.08825897858593929,0.22085201463963122,0.4699489489717274
ENSMUSG00000079681,Zglp1,-0.028558073322042743,-0.08840458586304877,0.2208527712131778,0.46994975392394644
ENSMUSG00000074063,Osgin1,-0.014653844530525678,-0.08845599918417796,0.22085303865406175,0.46995003846585837
ENSMUSG00000074695,Il22,-0.04579605456250002,-0.08863381172671789,0.22085396479493047,0.46995102382581366
ENSMUSG00000038811,Gngt2,-0.03215547161215704,-0.08866252051036712,0.22085411449969647,0.4699511831027734
ENSMUSG00000087040,Gm14033,-0.022426794637712882,-0.08867680488045498,0.2208541890050069,0.4699512623719686
ENSMUSG00000022771,Ppil2,-0.025771789637571096,-0.08890454104839615,0.22085537846663103,0.4699525278862015
ENSMUSG00000057541,Pus7,-0.02442764385428564,-0.08894103509426105,0.22085556935794315,0.46995273098253526
ENSMUSG00000024442,0610009O20Rik,-0.03067381704142802,-0.08902021484526175,0.22085598379698604,0.46995317191927327
ENSMUSG00000094595,Fsbp,-0.008044450032797149,-0.0890891101121715,0.2208563447055002,0.4699535559026021
ENSMUSG00000048280,Zfp738,-0.025801862960442845,-0.0892103735664749,0.22085698062347936,0.4699542324774609
ENSMUSG00000021712,Trim23,-0.05360946752771367,-0.08932177766475766,0.2208575656003418,0.4699548548534655
ENSMUSG00000092464,Gm8902,-0.05498680748547158,-0.08941033169281842,0.22085803111352495,0.4699553501275679
ENSMUSG00000021311,Mtr,-0.04101312323685713,-0.08950559699185354,0.22085853242174402,0.4699558834845501
ENSMUSG00000028973,Abcb8,-0.03746050511614385,-0.08970485351688859,0.22085958268208575,0.4699570008863425
ENSMUSG00000038312,Edem2,-0.027336690924285367,-0.09035263813757408,0.2208630132254367,0.4699606507202882
ENSMUSG00000032766,Gng11,-0.05341123534285819,-0.09054711902663201,0.22086404797677797,0.46996175161046666
ENSMUSG00000034327,Kctd9,-0.03424141530428626,-0.09065210817338207,0.2208646075047855,0.4699623469010954
ENSMUSG00000039579,Grin3a,-0.028797262368713827,-0.09083052047193871,0.22086555982045974,0.4699633600829534
ENSMUSG00000029723,Tsc22d4,-0.04541198407342861,-0.0908406388635785,0.2208656138857521,0.4699634176037025
ENSMUSG00000001569,Nom1,-0.030662329016714285,-0.09101448303093984,0.22086654372258288,0.4699644068677785
ENSMUSG00000056133,Gm9992,-0.0220253137316386,-0.09125166758608572,0.22086781521422558,0.4699657596189595
ENSMUSG00000075023,Accsl,-0.014153051713134274,-0.0914740192151621,0.22086901019522953,0.4699670309662472
ENSMUSG00000036188,Ankmy2,-0.020545625873571893,-0.09186524130505874,0.2208711197943078,0.469969275372665
ENSMUSG00000050212,Eva1b,-0.023012776952799796,-0.09198846747707587,0.22087178613515324,0.46996998429171327
ENSMUSG00000097558,AC102249.1,-0.009177859713664277,-0.09199970896629743,0.2208718469675386,0.4699700490111456
ENSMUSG00000046942,Mageb16,-0.011596087217867146,-0.09202407521304543,0.22087197884897777,0.46997018931946927
ENSMUSG00000042240,Crybb2,-0.006503062293485726,-0.0920692073386142,0.22087222321724675,0.4699704493021309
ENSMUSG00000085317,Gm14256,-0.030538126156957224,-0.09210517770813609,0.22087241806491398,0.46997065659987114
ENSMUSG00000019146,Cacng2,-0.03549438511657099,-0.0925417569427732,0.22087478903601424,0.4699731790602675
ENSMUSG00000005628,Tmod4,-0.03193876625127712,-0.0927827999683632,0.22087610289459994,0.4699745768598552
ENSMUSG00000057060,Slc35f3,-0.024131188338428533,-0.09295328351863298,0.22087703421656835,0.46997556768045756
ENSMUSG00000078907,Fam186b,-0.009759470468130027,-0.09304768283853458,0.22087755063906028,0.4699761170943267
ENSMUSG00000040701,Ap1g2,-0.03553522674257148,-0.0933750214438829,0.22087934544341395,0.4699780265538102
ENSMUSG00000018363,Smurf2,-0.04456407850671429,-0.09353427816421057,0.22088022093053317,0.4699789579657085
ENSMUSG00000075122,Cd80,-0.008039232143881428,-0.09363891616348505,0.22088079697255,0.4699795708034021
ENSMUSG00000005102,Eif2ak4,-0.03158178265157208,-0.09377331779788527,0.22088153781109562,0.469980358963112
ENSMUSG00000031358,Msl3,-0.03250419092042822,-0.09379441811631395,0.22088165421518255,0.4699804828024059
ENSMUSG00000010936,Vac14,-0.035402989485856295,-0.09379710689111533,0.2208816690502227,0.4699804985850186
ENSMUSG00000030793,Pycard,-0.02645322339904277,-0.09393450454892104,0.22088242769386116,0.46998130568551466
ENSMUSG00000019907,Ppp1r12a,-0.058442812070713224,-0.09399492654553676,0.22088276166655085,0.46998166098960803
ENSMUSG00000005610,Eif4g2,-0.03439653579557156,-0.09417964690669069,0.22088378400993816,0.4699827486301366
ENSMUSG00000053226,Dand5,-0.04181149196815703,-0.09424740344237668,0.22088415951476642,0.4699831481178516
ENSMUSG00000038010,Ccdc138,-0.01732329471455718,-0.09425133044848827,0.22088418128640408,0.46998317127999817
ENSMUSG00000021144,Mta1,-0.028285236357000976,-0.09449781524445255,0.22088554963330598,0.46998462701806104
ENSMUSG00000025340,Rabgef1,-0.012094491076857228,-0.09482828542895654,0.22088738982834777,0.4699865847323174
ENSMUSG00000000743,Chmp1a,-0.03800652020499928,-0.0952861405598762,0.2208899499714478,0.469989308358656
ENSMUSG00000042320,Prox2,-0.010813476772405684,-0.0953059059947401,0.22089006076952666,0.46998942623161927
ENSMUSG00000047497,Adamts12,-0.005349700079882863,-0.09534663340583276,0.2208902891455369,0.4699896691902248
ENSMUSG00000086455,Gm11815,-0.030556013125357107,-0.09561394706267035,0.22089179050939212,0.4699912664182092
ENSMUSG00000027579,Srms,-0.012709301620267122,-0.09569917058750754,0.2208922700499284,0.4699917765769188
ENSMUSG00000040430,Pitpnc1,-0.023608680974000595,-0.09611100439055481,0.220894593400335,0.4699942482630346
ENSMUSG00000034387,Ssu2,-0.012475990601582831,-0.09625860858388034,0.22089542853449803,0.4699951367136665
ENSMUSG00000017737,Mmp9,-0.018041224809357104,-0.09630869459688393,0.22089571220886425,0.4699954384979329
ENSMUSG00000050967,Creg2,-0.04541444034528541,-0.09664833374832198,0.2208976397312575,0.46999748906909866
ENSMUSG00000063887,Nlgn1,-0.05056544828281462,-0.09666308810741116,0.220897723619085,0.4699975783119366
ENSMUSG00000036403,Cep135,-0.02663255475400006,-0.096778084003997,0.22089837788205627,0.4699982743394451
ENSMUSG00000019861,Gopc,-0.04464228653328606,-0.0968206135717458,0.22089862004878935,0.4699985319645045
ENSMUSG00000037946,Fgd3,-0.020777444210142715,-0.09688500933879163,0.22089898692591195,0.4699989222603728
ENSMUSG00000015087,Rabl6,-0.011637584681142954,-0.09692688652952733,0.22089922564055106,0.46999917621263027
ENSMUSG00000021499,Catsper3,-0.02511381063508572,-0.09731234065664277,0.2209014277085442,0.4700015188364227
ENSMUSG00000024283,Wac,-0.028911461291285967,-0.09759437053797042,0.22090304445903325,0.47000323877504635
ENSMUSG00000020124,Usp15,-0.05646913038585666,-0.09777929379755301,0.22090410708064637,0.4700043692144216
ENSMUSG00000045573,Penk,-0.0925232003508567,-0.09816004765661013,0.220906301335364,0.47000670350045437
ENSMUSG00000006740,Kif5b,-0.059683216827283836,-0.09817505904604017,0.22090638801956242,0.4700067957163624
ENSMUSG00000023755,Rhebl1,-0.03222845788814288,-0.09830135752388287,0.22090711786286668,0.470007572133542
