Ensembl_gene,Symbol,MoEx_Enrich,MoEx_Hedges_g,MoEx_Var_g,MoEx_SEg
ENSMUSG00000082442,Gm12686,0.09355621212121179,0.3589000366331965,0.20280053904533002,0.4503338084635996
ENSMUSG00000073058,Gm10463,0.0989646212121218,0.358804201675673,0.20279931081041588,0.45033244476765816
ENSMUSG00000075164,Olfr1106,0.16933030303030305,0.35871647546027785,0.20279818678588957,0.45033119677176436
ENSMUSG00000051860,Samd7,0.20547439393939326,0.3586055412511397,0.2027967657939142,0.45032961905021773
ENSMUSG00000030156,Cd69,0.09684727272727245,0.35853989782575824,0.20279592515314424,0.4503286856876255
ENSMUSG00000027855,Sycp1,0.11154193181818162,0.35845843293785157,0.20279488211406127,0.450327527599703
ENSMUSG00000021098,4930447C04Rik,0.18940893939393888,0.3582697395304636,0.20279246708047138,0.4503248461727061
ENSMUSG00000044639,Gm11507,0.1266601515151513,0.35802242111613053,0.2027893036475898,0.4503213337691096
ENSMUSG00000052566,Hook2,0.05724664393939349,0.357998330080872,0.202788995617569,0.4503209917576228
ENSMUSG00000070934,Rraga,0.06508203030303061,0.35776150907062004,0.20278596870742246,0.4503176309089202
ENSMUSG00000024163,Mapk8ip3,0.034719255048788256,0.3577285473453596,0.20278554756837489,0.4503171633064577
ENSMUSG00000058756,Thra,0.05306404040515034,0.35757595810905746,0.2027835985010854,0.4503149991962131
ENSMUSG00000004846,Plod3,0.05989439393908924,0.3574603702848032,0.20278212261727357,0.4503133604694331
ENSMUSG00000090610,Gm3571,0.10029025252651458,0.35701255820997185,0.20277640923147858,0.45030701663584877
ENSMUSG00000090272,Mndal,0.22801515151515184,0.35701118008986293,0.20277639165986303,0.45030699712514244
ENSMUSG00000052014,A330070K13Rik,0.11719041666666596,0.35701041099402103,0.20277638185359448,0.4503069862367166
ENSMUSG00000047295,Smgc,0.11362025252848618,0.3568723034627019,0.20277462127182047,0.4503050313640971
ENSMUSG00000081150,Gm12684,0.14532090909090956,0.35684289901238125,0.20277424651462023,0.45030461524907806
ENSMUSG00000091842,Gm16490,0.07613999999999999,0.35677834364727734,0.20277342387033692,0.45030370181727014
ENSMUSG00000082907,Gm14832,0.18017030303030346,0.35652135896830217,0.20277015052935315,0.45030006721002513
ENSMUSG00000046020,Pofut1,0.12074840909090856,0.35643476710753497,0.20276904809725313,0.45029884310006074
ENSMUSG00000081211,Gm14886,0.11199212121212121,0.35642492418505217,0.2027689228004195,0.4502987039737284
ENSMUSG00000048277,Syngr2,0.2355734848484854,0.35619992789164856,0.20276605962273547,0.45029552476427687
ENSMUSG00000082069,Gm16242,0.11934287878787897,0.35615668829114244,0.20276550958674439,0.45029491401385424
ENSMUSG00000094113,5430401F13Rik,0.06234292929307561,0.3558714483521206,0.20276188282134658,0.4502908868957339
ENSMUSG00000080749,Gm12134,0.1404524242424242,0.3555957434691506,0.20275838005386695,0.4502869974292695
ENSMUSG00000031565,Fgfr1,0.06402919913257676,0.3555353473109969,0.20275761309697718,0.45028614579728876
ENSMUSG00000080990,Olfr118,0.07897584848484862,0.35499009407533916,0.20275069494883555,0.45027846378528424
ENSMUSG00000058521,Olfr892-ps1,0.13386196969696984,0.35498762228327335,0.20275066361102687,0.45027842898702897
ENSMUSG00000028309,Rnf20,0.09349327272727415,0.35494906836602497,0.2027501748460193,0.4502778862502791
ENSMUSG00000080051,Gm14510,0.06931358585825753,0.3544833166207165,0.2027442745000999,0.45027133430865873
ENSMUSG00000076578,Igkv6-29,0.11455803030303047,0.35447696281335894,0.20274419406086705,0.4502712449855832
ENSMUSG00000063856,Gpx1,0.07908381313227153,0.3543384694080137,0.20274244109188544,0.4502692984113901
ENSMUSG00000073077,Gm7173,0.12473331439393887,0.35428181777088885,0.2027417242258253,0.45026850236922555
ENSMUSG00000082342,Gm5395,0.09481212121212113,0.35413216468932396,0.2027398310769771,0.450266400119948
ENSMUSG00000086681,Gm16178,0.26394348484848473,0.3540907594002382,0.2027393074309966,0.45026581863494436
ENSMUSG00000048402,Gli2,0.13315249999999867,0.3539346942395515,0.20273733425052887,0.4502636275011883
ENSMUSG00000051518,Rps19bp1,0.07746961039105926,0.3538196999008083,0.20273588089787625,0.4502620136074953
ENSMUSG00000039208,Metrnl,0.07983075757878755,0.35381087342753437,0.202735769364263,0.4502618897533556
ENSMUSG00000079258,Calhm1,0.1900316666666657,0.3537758777568865,0.2027353271772469,0.45026139871995124
ENSMUSG00000059336,Slc14a1,0.07005405723787916,0.35353767427831595,0.2027323185245945,0.4502580577009083
ENSMUSG00000081209,Gm14890,0.13580803030303068,0.3531951922638505,0.2027279963228834,0.4502532579814203
ENSMUSG00000031226,Pbdc1,0.0969833333333332,0.35309234191264155,0.2027266991457237,0.45025181748186616
ENSMUSG00000002797,Ggct,0.13938053030303088,0.3530295674659345,0.20272590760264925,0.4502509384805869
ENSMUSG00000069823,Olfr1,0.08354431818181829,0.3527622412912696,0.2027225383772145,0.45024719696763743
ENSMUSG00000060073,Psma3,0.1337274242424238,0.35265864850869844,0.2027212334394849,0.450245747830543
ENSMUSG00000022090,Pdlim2,0.09509939393939337,0.35256326412495675,0.20272003224024315,0.4502444138912144
ENSMUSG00000073908,Olfr687,0.11901333333333408,0.35250749214101385,0.20271933004033427,0.45024363409195944
ENSMUSG00000030245,Golt1b,0.07465409090909159,0.3524247608760621,0.20271828861288788,0.450242477575015
ENSMUSG00000010406,Mrpl52,0.13675318181818152,0.35223372647213663,0.2027158847912075,0.4502398080925403
ENSMUSG00000001173,Ocrl,0.0885606228946969,0.35195748930330356,0.2027124111521403,0.45023595053276266
ENSMUSG00000062554,Gm12751,0.19793439393939316,0.3519479550530622,0.20271229130909293,0.4502358174435847
ENSMUSG00000054455,Vapb,0.07145242424242326,0.3519099703367935,0.20271181388331455,0.4502352872480283
ENSMUSG00000027206,Cops2,0.12924128787878786,0.35169892536924213,0.20270916222051877,0.45023234248609767
ENSMUSG00000024678,Ms4a4d,0.06198515151583317,0.3516895405340417,0.20270904434221818,0.45023221157777926
ENSMUSG00000072754,Lrcol1,0.11091797979666662,0.3516492895452645,0.20270853880501538,0.4502316501591324
ENSMUSG00000096316,Gm6432,0.04466615151515152,0.35164273383514605,0.20270845647325406,0.4502315587264558
ENSMUSG00000093595,Vmn1r-ps49,0.13436712121212135,0.35163385143794723,0.20270834492357598,0.4502314348460978
ENSMUSG00000043298,Smco3,0.15288787878787868,0.3515992442433506,0.20270791033563693,0.4502309522185663
ENSMUSG00000098214,RP23-301L2.3,0.07891590909090906,0.3515788560285309,0.20270765432588397,0.45023066790911076
ENSMUSG00000036856,Wnt4,0.07100230639651617,0.35150686678960563,0.20270675049363246,0.45022966416444893
ENSMUSG00000046272,Olfr1444,0.09106969696969669,0.35137666527588,0.2027051162704209,0.45022784928347215
ENSMUSG00000097073,AC163666.1,0.31946156565863504,0.3512815830147417,0.2027039232287235,0.45022652435049126
ENSMUSG00000036885,Arhgef26,0.13265056818181797,0.3512154116097945,0.2027030931356323,0.4502256024879442
ENSMUSG00000020412,Ascc2,0.0609774104672729,0.3511334357571479,0.20270206499910343,0.45022446068500477
ENSMUSG00000093520,Vmn1r-ps9,0.07504696969696978,0.3507093033517358,0.20269674938751128,0.4502185573557706
ENSMUSG00000090043,Gm16167,0.07246687878787927,0.3506863423630458,0.20269646180291326,0.4502182379723341
ENSMUSG00000087588,Gm16355,0.10240696969696977,0.35066208818510874,0.20269615804166988,0.45021790062332023
ENSMUSG00000098046,RP24-107B13.1,0.16953207070712084,0.3504983188198422,0.20269410753104833,0.4502156233751205
ENSMUSG00000008036,Ap2s1,0.07328075757575547,0.35030571718442083,0.20269169724527256,0.45021294655448607
ENSMUSG00000025735,Rhbdl1,0.18122484848484888,0.3501637287944278,0.2026899212001141,0.450210974100048
ENSMUSG00000096797,Gm3998,0.11680618181818203,0.3499561584156783,0.20268732612600412,0.45020809202634743
ENSMUSG00000039710,Slc7a12,0.05633255050454533,0.349676658960987,0.2026838342154516,0.45020421390237075
ENSMUSG00000097473,RP23-91L18.3,0.1012603030303012,0.34956528813874854,0.20268244358776247,0.4502026694587255
ENSMUSG00000086728,2410133F24Rik,0.12820545454545318,0.3492849235726493,0.20267894478711293,0.45019878363575455
ENSMUSG00000000131,Xpo6,0.11610212121212005,0.3489935255384422,0.20267531126983793,0.4501947481588806
ENSMUSG00000083994,Gm16465,0.062428106060606225,0.34889466490814364,0.20267407924008105,0.4501933798270262
ENSMUSG00000025909,Sntg1,0.0846465702486352,0.34885592110447955,0.20267359649880048,0.4501928436779071
ENSMUSG00000056310,Tyw1,0.08060275757575752,0.3487287435409973,0.20267201226455098,0.4501910841682129
ENSMUSG00000073290,Gm10490,0.1688069696969694,0.3485418832156951,0.2026696856178342,0.45018850009505373
ENSMUSG00000028264,Spaca1,0.06930769696969696,0.34848441148575765,0.2026689702730669,0.4501877055996386
ENSMUSG00000008845,Cd163,0.08231229437181797,0.3484804219600317,0.20266892062022523,0.4501876504528142
ENSMUSG00000086097,Gm16250,0.12888015151515186,0.34829039627059094,0.20266655625674102,0.4501850244696518
ENSMUSG00000030373,Psg28,0.29180636363636303,0.3480787204375108,0.20266392403329617,0.4501821009694812
ENSMUSG00000058748,Zfp958,0.15240055555590803,0.3478938592946373,0.20266162656389444,0.4501795492510676
ENSMUSG00000090232,Gm16132,0.10144204545454549,0.34784235959184034,0.2026609867387427,0.450178838617213
ENSMUSG00000021982,Cdadc1,0.06686373737454421,0.3478041771371232,0.20266051242637861,0.45017831181252904
ENSMUSG00000097542,AC098877.1,0.2557551515151517,0.347794423541853,0.2026603912730354,0.4501781772510029
ENSMUSG00000085732,Gm4279,0.14970151515151464,0.3475537501551361,0.20265740284803696,0.4501748580807651
ENSMUSG00000061488,Rpl27a-ps1,0.15623590909090845,0.34742544431733996,0.202655810528612,0.4501730895206998
ENSMUSG00000018727,Cpsf4l,0.0751768181816681,0.34738488540265267,0.20265530730088188,0.450172530593418
ENSMUSG00000094254,Olfr969,0.0815928787878788,0.3473848090629098,0.2026553063537651,0.45017252954146936
ENSMUSG00000037490,Slc2a12,0.19467242424242492,0.3473573718308934,0.20265496596443638,0.45017215147589523
ENSMUSG00000090626,Tex9,0.12195905723742495,0.34705423327725815,0.20265120698355069,0.4501679764083077
ENSMUSG00000072115,Ang,0.20859878787878827,0.346838808001929,0.2026485376603459,0.45016501159057876
ENSMUSG00000009535,Rnmt,0.10215030303030215,0.34666869169576664,0.20264643092937906,0.4501626716303553
ENSMUSG00000036275,9530068E07Rik,0.24532636363636318,0.34657480730160833,0.20264526870177355,0.450161380731148
ENSMUSG00000002844,Adprh,0.06899714285727399,0.34652272222686786,0.20264462405826233,0.4501606647167901
ENSMUSG00000040163,1700034J05Rik,0.067956450216061,0.3464742514289766,0.20264402423475789,0.4501599984836035
ENSMUSG00000074479,Gm10704,0.14701583333333357,0.3464503022867974,0.20264372789638901,0.4501596693356581
ENSMUSG00000037406,Htra4,0.08965462121212209,0.3464467143952015,0.2026436835028286,0.4501596200269729
ENSMUSG00000081286,Gm14995,0.20404803030303054,0.3461711232138233,0.20264027494268377,0.45015583406492
ENSMUSG00000045528,Olfr891,0.059169545454545336,0.3456748616702979,0.20263414393274912,0.45014902413839475
ENSMUSG00000037419,Endod1,0.06980540404151636,0.345637569264386,0.20263368356303865,0.45014851278554574
ENSMUSG00000081169,Gm12551,0.11671568181818248,0.34553556737232605,0.20263242461718728,0.4501471144161509
ENSMUSG00000083878,Gm12034,0.16182757575757578,0.3455156888458062,0.20263217931217434,0.45014684194401977
ENSMUSG00000076744,Tcrg-V7,0.1893624242424239,0.34520140814345024,0.20262830290048917,0.4501425362043551
ENSMUSG00000025017,Pik3ap1,0.2525668181818195,0.34518703279634394,0.20262812567596278,0.4501423393505245
ENSMUSG00000041620,Mmp1b,0.029756831955893737,0.3451422501139174,0.20262757362601555,0.45014172615523607
ENSMUSG00000084180,Gm15237,0.13315424242424256,0.3450429971970988,0.20262635035996301,0.4501403673966189
ENSMUSG00000043833,2900005J15Rik,0.09901632575757535,0.3446490028033461,0.202621497953152,0.45013497748247916
ENSMUSG00000076549,Igkv4-68,0.114724747475758,0.34464049272911446,0.20262139320485248,0.45013486113036444
ENSMUSG00000092262,Gm20434,0.16764333333333303,0.3444829349845502,0.20261945433462036,0.4501327074703863
ENSMUSG00000097083,AC119809.1,0.0848641666666663,0.3444560694660357,0.20261912382205646,0.4501323403423225
ENSMUSG00000031937,Vstm5,0.04852527272727247,0.34439665072640774,0.20261839291562034,0.4501315284620933
ENSMUSG00000031666,Rbl2,0.1682905555556058,0.3443231650817748,0.20261748914741254,0.4501305245674998
ENSMUSG00000084825,2410152P15Rik,0.14620636363636397,0.3442571882588683,0.20261667789126916,0.4501296234322611
ENSMUSG00000059970,Hspa2,0.12701518939393974,0.3440781821884867,0.20261447760180903,0.4501271793635761
ENSMUSG00000078552,Dcdc2b,0.25923428030302986,0.3439941214140538,0.20261344474661783,0.45012603206948365
ENSMUSG00000039879,Heca,0.06992151515151424,0.3439110926611568,0.2026124248196172,0.45012489913313747
ENSMUSG00000063011,Msln,0.07357742424333313,0.34377001576241917,0.2026106923925083,0.45012297474413404
ENSMUSG00000066721,Zfp575,0.08943032827984876,0.34375275518096043,0.2026104804810299,0.45012273935120173
ENSMUSG00000068078,2310034C09Rik,0.11566685606060623,0.3437337096572153,0.20261024666781932,0.45012247962951074
ENSMUSG00000071516,Hist1h2ai,0.14319303030303043,0.34364980172267473,0.20260921672262866,0.4501213355559017
ENSMUSG00000075062,Olfr1271,0.07207969696969707,0.34362509107377803,0.20260891345461846,0.45012099868215266
ENSMUSG00000036390,Gadd45a,0.10081030303030314,0.34357855967560347,0.20260834244485595,0.45012036439696435
ENSMUSG00000081886,Gm6175,0.2892346969696966,0.3434509348212546,0.20260677669415653,0.4501186251358152
ENSMUSG00000095839,Olfr965,0.138524090909091,0.34333726149066346,0.20260538259591213,0.45011707654332794
ENSMUSG00000020532,Acaca,0.05422363636363503,0.34325453559110386,0.20260436832941134,0.45011594987226494
ENSMUSG00000070563,Spaca4,0.12991348484848508,0.34324169616589895,0.20260421093267883,0.4501157750320231
ENSMUSG00000097673,AC156021.1,0.13951363636363645,0.34311592971762467,0.20260266949052075,0.4501140627557872
ENSMUSG00000024313,Mep1b,0.19118863636363592,0.3427944907238717,0.20259873237703233,0.4501096892725509
ENSMUSG00000076934,Iglv1,0.11687712121212179,0.342741761486274,0.20259808688053368,0.4501089722284301
ENSMUSG00000097863,AC123679.2,0.112811161615606,0.3427266233859734,0.20259790158251292,0.4501087663915389
ENSMUSG00000092476,Vmn1r-ps65,0.22876075757575753,0.3425472436250121,0.2025957065063976,0.4501063280008376
ENSMUSG00000071392,Ect2l,0.18139151515151486,0.3424345626479086,0.20259432821319706,0.4501047969231133
ENSMUSG00000051969,Tlr11,0.06208678787878785,0.3422199322997562,0.20259170414832897,0.45010188196488243
ENSMUSG00000020083,2010107G23Rik,0.15185424242424084,0.34219807016507037,0.2025914369547834,0.4501015851502674
ENSMUSG00000086004,Gm7805,0.21319787878787944,0.3419541062876518,0.20258845644732426,0.45009827421055976
ENSMUSG00000083586,Gm8688,0.07240949495045468,0.3418660113955967,0.20258738071411975,0.45009707921082953
ENSMUSG00000013629,Cad,0.047776068580604125,0.3418593474600738,0.20258729935158928,0.45009698882750737
ENSMUSG00000048616,Nog,0.12362585858454622,0.3418282230506208,0.20258691936280565,0.4500965667085294
ENSMUSG00000041482,Piezo2,0.09417065656651591,0.3418036985051474,0.2025866199741959,0.4500962341257655
ENSMUSG00000049502,Dtx3l,0.09695545454545496,0.341690584569076,0.20258523938975587,0.45009470046841904
ENSMUSG00000090588,Gm9573,0.10252856060606064,0.3416807701111021,0.20258511962333728,0.45009456742259984
ENSMUSG00000035385,Ccl2,0.08681106060606147,0.34165280029949185,0.20258477832492244,0.4500941882816556
ENSMUSG00000082109,Rpl19-ps12,0.1213887878787876,0.3415193357856254,0.2025831501242612,0.45009237954475656
ENSMUSG00000082886,Gm5386,0.07960454545393958,0.3414242501309272,0.20258199051465423,0.4500910913522442
ENSMUSG00000097876,AC154625.1,0.3720054545454543,0.341371616788452,0.2025813487677131,0.4500903784438333
ENSMUSG00000098201,RP24-149G24.1,0.1777796969696972,0.34128569388227453,0.2025803013409264,0.4500892148684818
ENSMUSG00000086584,Gm12002,0.1611145454545455,0.34126020294438875,0.20257999064922888,0.450088869723779
ENSMUSG00000061637,Olfr1457,0.037797696969696926,0.3412429389672626,0.20257978024353904,0.450088635985779
ENSMUSG00000051118,Olfr77,0.06728530303030278,0.34094318002894736,0.20257612861163254,0.4500845793977311
ENSMUSG00000028136,Snx27,0.08615751515151615,0.3408800651952762,0.20257536016233407,0.450083725724819
ENSMUSG00000038079,Tmem237,0.10336407713242579,0.3408182396479233,0.20257460754856932,0.45008288964208504
ENSMUSG00000015542,Nat9,0.12755613636363705,0.3407870756510556,0.20257422823524948,0.4500824682602617
ENSMUSG00000089796,Gm16575,0.11083954545454522,0.34054589181793055,0.20257129383352218,0.45007920839950183
ENSMUSG00000015519,2310057J18Rik,0.20439742424242358,0.3404702425875095,0.20257037386304946,0.4500781863888201
ENSMUSG00000085183,Gm12603,0.11379469696969702,0.34046329328840846,0.20257028936285643,0.4500780925160171
ENSMUSG00000094433,Igkv5-43,0.07141757575662133,0.3404097545399315,0.20256963841480552,0.4500773693653187
ENSMUSG00000029142,Mrpl33,0.07996112794469834,0.340337163705152,0.20256875598646498,0.4500763890568633
ENSMUSG00000037437,Adam32,0.0956235606060607,0.3400623321402362,0.2025654167854255,0.45007267944791485
ENSMUSG00000087553,5730412P04Rik,0.1415678787878787,0.33961953447752585,0.20256004247217685,0.4500667089134419
ENSMUSG00000067599,Klra7,0.23534666666666682,0.3394347411261238,0.20255780167368803,0.45006421949949327
ENSMUSG00000091987,Gm10352,0.08476250000000002,0.3394171173842533,0.20255758803243942,0.45006398215413707
ENSMUSG00000081901,Gm15357,0.10448196969696877,0.3392517350767078,0.20255558374992375,0.4500617554846487
ENSMUSG00000083855,Olfr1175-ps,0.097006818181818,0.3391547359962674,0.2025544086641405,0.4500604500110407
ENSMUSG00000098146,RP23-72M20.6,0.28900818181818133,0.3389973491773599,0.202552502732008,0.45005833258813016
ENSMUSG00000003824,Syce2,0.19133454545439355,0.33881039162728305,0.20255023985210366,0.45005581859598665
ENSMUSG00000041346,Wrap53,0.11965484848606067,0.33871913180179447,0.20254913572306668,0.45005459193643016
ENSMUSG00000025266,Gnl3l,0.08085810605818544,0.33847537610660977,0.2025461880441729,0.45005131712302865
ENSMUSG00000028134,Ptbp2,0.06585426767712121,0.3383506255644864,0.2025446802868402,0.45004964202501063
ENSMUSG00000061082,Plac1,0.14535636363636373,0.3383432296457745,0.20254459091589833,0.4500495427349064
ENSMUSG00000079168,Cd209g,0.09347272727272715,0.3383219024013857,0.20254433321227971,0.45004925642898214
ENSMUSG00000087638,Gm11773,0.17498878787878747,0.33823065162866,0.20254323078472,0.4500480316418682
ENSMUSG00000016344,Ppdpf,0.25180369696969684,0.3382203670280478,0.20254310655206714,0.45004789362029807
ENSMUSG00000029198,Grpel1,0.04396904761863585,0.3379397968930874,0.20253971886727345,0.450044129910916
ENSMUSG00000083841,Gm1947,0.1304369696969696,0.33781358362451336,0.20253819584865013,0.45004243783075626
ENSMUSG00000080832,M6pr-ps,0.0835045959613625,0.33779099172256805,0.20253792329164444,0.4500421350180941
ENSMUSG00000092049,Vmn2r4,0.08451415151515174,0.33767289234364345,0.20253649879405167,0.45004055238839497
ENSMUSG00000082156,Gm12008,0.08985909090909094,0.3375959855782539,0.2025355714236022,0.45003952206845366
ENSMUSG00000087368,BC065397,0.14913848484802994,0.33746091327580247,0.20253394318271625,0.45003771306715645
ENSMUSG00000045871,Slitrk6,0.146799797979849,0.337455245058466,0.20253387486894003,0.450037637169315
ENSMUSG00000082574,Olfr1268-ps1,0.19104545454545452,0.3373348079614964,0.20253242362331414,0.45003602480614163
ENSMUSG00000047371,Zfp768,0.06863352272727319,0.3372635703483139,0.2025315654665583,0.45003507137395227
ENSMUSG00000049576,Zfa-ps,0.21697090909090866,0.337185191557801,0.2025306214937329,0.4500340225957732
ENSMUSG00000085264,Gm15581,0.18677015151515253,0.33694633567959803,0.2025277461316264,0.45003082797918015
ENSMUSG00000061246,Olfr387-ps1,0.06562106060606054,0.33689307327647655,0.20252710523330075,0.4500301159181469
ENSMUSG00000020782,Llgl2,0.12414363636363612,0.3368756776274821,0.20252689593607404,0.45002988338117506
ENSMUSG00000063303,Gm10129,0.1945365151515146,0.33662169574388867,0.20252384136229756,0.45002648962288605
ENSMUSG00000094577,4921511M17Rik,0.06415488636363631,0.33638166167088623,0.20252095665270783,0.4500232845672631
ENSMUSG00000063808,Gpatch1,0.08529204099893839,0.3363511177542839,0.20252058972603085,0.4500228768918652
ENSMUSG00000085527,Gm15535,0.1995715151515145,0.3358875969192674,0.20251502550013165,0.4500166946904655
ENSMUSG00000042428,Mgat3,0.05155848484848402,0.3358379076625014,0.20251442947261247,0.4500160324617474
ENSMUSG00000079380,Gm8271,0.1267503030303031,0.33572652114326373,0.20251309370075232,0.45001454832122073
ENSMUSG00000089648,Gm15790,0.15473515151515205,0.3355913433357828,0.20251147321366228,0.45001274783461664
ENSMUSG00000052749,Trim30b,0.12494469696969679,0.335409822610464,0.20250929820262062,0.4500103312176517
ENSMUSG00000067873,Htatsf1,0.09647824242424274,0.33523456376620053,0.20250719933904798,0.45000799919451206
ENSMUSG00000062421,Arf2,0.10903712121212106,0.3351111090031751,0.20250572152893767,0.45000635720947063
ENSMUSG00000004263,Atn1,0.113553737372726,0.3351001138140212,0.2025055899378811,0.45000621099922733
ENSMUSG00000027480,Sun5,0.15901681818181856,0.3348238741473861,0.20250228530253994,0.45000253921788036
ENSMUSG00000073916,Olfr669,0.1036012878787882,0.334792476425605,0.20250190986632788,0.4500021220686941
ENSMUSG00000036333,Kidins220,0.062036963636362685,0.3347812518117582,0.2025017756572825,0.4500019729482111
ENSMUSG00000084960,B430010I23Rik,0.07420412878787896,0.33473714020876444,0.20250124827282703,0.4500013869676704
ENSMUSG00000068890,Lce1a2,0.14003909090909072,0.33468518076269926,0.20250062715116665,0.4500006968340901
ENSMUSG00000044433,Camsap3,0.06227582250802843,0.3343363893782414,0.20249646020545806,0.4499960668777651
ENSMUSG00000030761,Myo7a,0.3227759848484828,0.33429930108206674,0.2024960173740559,0.44999557483830427
ENSMUSG00000033739,Fkbpl,0.17615878787878758,0.3342732101783756,0.20249570588010943,0.44999522873038267
ENSMUSG00000009248,Ascl2,0.19485015151515173,0.3341573125786328,0.20249432249630261,0.449993691618341
ENSMUSG00000086814,Gm15677,0.16019469696969768,0.3339337119589896,0.20249165489689072,0.4499907275676808
ENSMUSG00000076463,Trbv3,0.11002999999999985,0.33385938966381623,0.2024907686126762,0.44998974278607307
ENSMUSG00000026223,Itm2c,0.05844732323408941,0.33383640737847453,0.2024904945916882,0.4499894383112655
ENSMUSG00000084140,Gm14000,0.12323999999999968,0.3337278416610733,0.20248920040255233,0.449988000287288
ENSMUSG00000028148,Them5,0.0846671590909085,0.3337060243703787,0.20248894037400456,0.44998771135888205
ENSMUSG00000084809,Gm12631,0.17148469696969748,0.3337015994992676,0.20248888763842038,0.44998765276218455
ENSMUSG00000047643,Gm5454,0.1557133333333347,0.3333460903477504,0.20248465296773754,0.44998294741883005
ENSMUSG00000022475,Hdac7,0.059227939393938556,0.3332703888218432,0.2024837518269399,0.4499819461122189
ENSMUSG00000047079,Ube2dnl2,0.06263025252524246,0.33316095361553477,0.20248244948673544,0.449980499007163
ENSMUSG00000095110,1700003E24Rik,0.08423535353716693,0.3330735349577372,0.20248140946307883,0.44997934337375844
ENSMUSG00000056116,H2-T22,0.09810564935106081,0.332928325716201,0.20247968250548865,0.44997742443981414
ENSMUSG00000057503,Olfr1459,0.06113808080799987,0.3327488776674823,0.20247754938985968,0.4499750541861845
ENSMUSG00000002763,Pex6,0.07743919913378772,0.33274625570673444,0.20247751823089327,0.4499750195631901
ENSMUSG00000055961,BC051076,0.0693219696969698,0.33250899055104227,0.20247469962572223,0.4499718875949055
ENSMUSG00000085996,A830012C17Rik,0.1982287878787874,0.33228621367521305,0.20247205496503182,0.44996894888984484
ENSMUSG00000030472,Ceacam18,0.13491681818181833,0.3319807853983531,0.2024684320020871,0.44996492307966307
ENSMUSG00000031118,1700080O16Rik,0.13998560606060684,0.3316918055658047,0.20246500721647634,0.4499611174495818
ENSMUSG00000061195,Olfr1289,0.05544156565671221,0.33162886040360023,0.20246426163028147,0.44996028894812645
ENSMUSG00000075598,Smok3c,0.06290757575757588,0.3316140533219011,0.2024640862607813,0.4499600940758873
ENSMUSG00000065422,Mir221,0.1712945454545456,0.3315783279815602,0.20246366317553963,0.44995962393923705
ENSMUSG00000021023,1110008L16Rik,0.10228296296409045,0.33146282967730717,0.20246229567322963,0.449958104353316
ENSMUSG00000030056,Isy1,0.09463056060606068,0.3312407147000958,0.20245966716639646,0.44995518350875396
ENSMUSG00000059851,Suv420h2,0.10460454545454567,0.3312210441145161,0.20245943446977646,0.4499549249311274
ENSMUSG00000096977,AC153562.1,0.12353363636363746,0.3312203160876577,0.20245942585772106,0.44995491536121823
ENSMUSG00000082277,Gm15807,0.14666545454545454,0.3310534754653137,0.20245745274751492,0.44995272279153387
ENSMUSG00000082743,Gm12988,0.12232318181818158,0.3309413201516849,0.20245612692190915,0.4499512494947749
ENSMUSG00000071533,Pcnp,0.08249227272727033,0.33091255750628723,0.2024557869814022,0.4499508717420183
ENSMUSG00000032051,Fdx1,0.07144580808045475,0.3309111423209758,0.20245577025634545,0.4499508531565925
ENSMUSG00000086841,2410006H16Rik,0.08437601010166507,0.3307642421743786,0.2024540345382922,0.44994892436619094
ENSMUSG00000026097,Ormdl1,0.1450789393939398,0.3304939424235803,0.20245084278967596,0.44994537756229475
ENSMUSG00000024843,Chka,0.1215737878787877,0.3302801825567749,0.20244832052201622,0.4499425746937227
ENSMUSG00000086289,Gm16933,0.13014348484848504,0.33016707920982163,0.20244698661494853,0.4499410923831569
ENSMUSG00000038777,Sema6c,0.12619515151515248,0.3301413817225722,0.20244668361015825,0.4499407556669636
ENSMUSG00000020228,Helb,0.13698515151515123,0.3301000763658342,0.20244619661892682,0.44994021449402233
ENSMUSG00000091993,B930036N10Rik,0.13629318181818162,0.32996510568615617,0.202444605735958,0.44993844660793103
ENSMUSG00000097693,AC161456.1,0.23251969696969743,0.329821681750139,0.20244291592849395,0.44993656878330524
ENSMUSG00000068182,Olfr203,0.05821363636363641,0.3298213061690219,0.20244291150439664,0.4499365638669485
ENSMUSG00000054236,Olfr481,0.06845378787868162,0.32973967396190274,0.20244195005049417,0.44993549543295003
ENSMUSG00000073573,Spink11,0.044089204545606164,0.32929490938461414,0.20243671584981773,0.44992967878304907
ENSMUSG00000085952,Gm12315,0.1681271212121227,0.32923598116125824,0.20243602288454265,0.4499289087006331
ENSMUSG00000029260,Ugt2b34,0.08838787878787979,0.328950118143691,0.2024326630441057,0.44992517493924
ENSMUSG00000049229,Olfr844,0.15455015151515172,0.3284980305338589,0.20242735546978208,0.4499192766150191
ENSMUSG00000098028,RP24-326F11.1,0.1631814393939397,0.3284842211162419,0.2024271934600985,0.44991909657192647
ENSMUSG00000050195,Scd4,0.13072939393939453,0.32832524085404385,0.20242532882187567,0.44991702437435693
ENSMUSG00000083047,Gm14082,0.08579696969697048,0.3280363134683214,0.2024219423785189,0.4499132609498401
ENSMUSG00000095859,Ighv1-43,0.10120757575757577,0.3279559213975582,0.20242100065398022,0.4499122143862958
ENSMUSG00000097456,AC131744.1,0.09055242424242449,0.32783191419100727,0.202419548467952,0.44991060052854054
