Ensembl_gene,Symbol,MoGene_Enrich,MoGene_Hedges_g,MoGene_Var_g,MoGene_SEg
ENSMUSG00000045545,Krt14,-0.0938145833333337,-0.3170207241331818,0.15806811719483818,0.3975778127547338
ENSMUSG00000024510,Ftmt,-0.06194388888833391,-0.31702230235065176,0.15806813804187528,0.3975778389722889
ENSMUSG00000075254,Heg1,-0.06248185185333455,-0.31714481461199995,0.15806975665119968,0.3975798745550379
ENSMUSG00000080069,Gm41,-0.11037083333333264,-0.31750162476801386,0.15807447432401323,0.397585807498222
ENSMUSG00000053897,Slc39a8,-0.049365416666666384,-0.31781933217806346,0.15807867945267534,0.39759109579148694
ENSMUSG00000059830,Gm16380,-0.10366333333333522,-0.31787777009883894,0.15807945338636073,0.39759206906873873
ENSMUSG00000062528,Tas2r109,-0.08082833333333284,-0.3187207984628848,0.1580906340248984,0.39760612925972155
ENSMUSG00000008763,Man1a2,-0.09528645833333194,-0.3188786529767688,0.15809273085722048,0.397608766071902
ENSMUSG00000054779,Gm12541,-0.06443374999999918,-0.3188793756143389,0.1580927404586353,0.39760877814584944
ENSMUSG00000016528,Mapkapk2,-0.07097283333333415,-0.3189404205894107,0.15809355161891783,0.39760979819279835
ENSMUSG00000020380,Rad50,-0.06553708333333219,-0.3190375296100486,0.15809484231504142,0.39761142125829513
ENSMUSG00000073737,Gm10566,-0.1008300000000002,-0.3191384752659163,0.158096184421195,0.3976131089654804
ENSMUSG00000073001,Cylc1,-0.07080749999999991,-0.3191710339396151,0.15809661739017475,0.3976136534252499
ENSMUSG00000057179,Olfr747,-0.08467666666666673,-0.319178122141546,0.15809671165575226,0.3976137719643929
ENSMUSG00000084874,Gm12906,-0.11046583333333437,-0.31928139150935564,0.1580980852663845,0.39761549927836626
ENSMUSG00000045679,Pqlc3,-0.23433750000000053,-0.31948294605633143,0.15810076747173202,0.3976188721272319
ENSMUSG00000041698,Slco1a1,-0.13669374999999917,-0.31980791370642614,0.15810509557274086,0.3976243146146131
ENSMUSG00000057465,Saa2,-0.13142708333333175,-0.31996513374889446,0.15810719109660945,0.39762694966087175
ENSMUSG00000026796,Fam129b,-0.08012410714166585,-0.32028839975999185,0.15811150301756502,0.3976323716922014
ENSMUSG00000060275,Nrg2,-0.0957005555524999,-0.3203803387839852,0.15811273015211763,0.39763391474083
ENSMUSG00000032349,Elovl5,-0.10805708333333186,-0.32075129072117237,0.15811768492336672,0.3976401450097396
ENSMUSG00000073231,Gm10483,-0.0288166666666676,-0.32103717315936964,0.15812150734109298,0.39764495135873784
ENSMUSG00000046623,Gjb4,-0.08393750000000022,-0.32103880874939955,0.15812152921969871,0.3976449788689639
ENSMUSG00000092249,Gm5708,-0.15467291666666938,-0.32104791966623203,0.15812165109467335,0.3976451321148963
ENSMUSG00000074236,Gm9387,-0.08265833333333372,-0.3211816069789247,0.15812343980174728,0.39764738123335763
ENSMUSG00000020581,Agr2,-0.1057108333333332,-0.3212827904468953,0.158124794109576,0.39764908413018635
ENSMUSG00000085466,Hmgn2l6,-0.07688833333333189,-0.3219729370500746,0.1581340428753116,0.3976607132661103
ENSMUSG00000096516,Olfr628,-0.11771750000000036,-0.3222565910452175,0.15813784992279978,0.3976655000409261
ENSMUSG00000075296,Aldh3b2,-0.1031227777775019,-0.32236715667411825,0.1581393347817596,0.39766736700634564
ENSMUSG00000033208,S100b,-0.07634333332916832,-0.32239235018439855,0.15813967319332758,0.3976677925018917
ENSMUSG00000045991,Onecut2,-0.15310062500000043,-0.322414373480303,0.15813996904268754,0.39766816448225717
ENSMUSG00000032570,Atp2c1,-0.08732312499999928,-0.3224170891007927,0.15814000552430277,0.3976682103516734
ENSMUSG00000020169,Best3,-0.10019083333333256,-0.32248207043551286,0.1581408785744725,0.39766930806195305
ENSMUSG00000030114,Klrg1,-0.11964833333333402,-0.3225503719049795,0.1581417964216322,0.3976704620934678
ENSMUSG00000092592,Gm20449,-0.11464166666750142,-0.32264868476041925,0.15814311790833194,0.3976721236248927
ENSMUSG00000027748,Trpc4,-0.07437305555583151,-0.32272248917728635,0.1581441102258977,0.3976733712808763
ENSMUSG00000057614,Gnai1,-0.049846458333334454,-0.32274658258000116,0.1581444342164453,0.39767377863827696
ENSMUSG00000096617,Gm5559,-0.07231208333332972,-0.32283342348642396,0.15814560219046397,0.3976752471432739
ENSMUSG00000078965,Gm12033,-0.07231208333332972,-0.32283342348642396,0.15814560219046397,0.3976752471432739
ENSMUSG00000094708,Gm10359,-0.07231208333332972,-0.32283342348642396,0.15814560219046397,0.3976752471432739
ENSMUSG00000037437,Adam32,-0.1743204166666663,-0.32300717078337254,0.1581479399624955,0.39767818643030384
ENSMUSG00000019933,2310015B20Rik,-0.08147999999833289,-0.32318745737231425,0.15815036705052266,0.3976812379915888
ENSMUSG00000052562,Slc22a30,-0.1374979166666659,-0.32328288629014595,0.15815165229979983,0.397682853917289
ENSMUSG00000056204,Pgpep1,-0.06048916666666848,-0.3234101440284748,0.15815336681422548,0.3976850095417546
ENSMUSG00000030528,Blm,-0.06921069444500016,-0.3234841182974134,0.15815436376277,0.3976862629797137
ENSMUSG00000065571,Mir326,-0.08806500000000028,-0.3236182438606313,0.15815617194961964,0.3976885363568073
ENSMUSG00000039488,Cntn5,-0.05193683333250121,-0.3237107342475473,0.1581574192768623,0.39769010457498477
ENSMUSG00000031645,F11,-0.04404739583333139,-0.3239310536615746,0.15816039194476259,0.39769384197490737
ENSMUSG00000035673,Sbno2,-0.06846520833333258,-0.3240979707700064,0.1581626454266571,0.39769667515162493
ENSMUSG00000000049,Apoh,-0.10375625,-0.3244086296622503,0.1581668426004509,0.39770195196962627
ENSMUSG00000048107,Kctd12,-0.05675291666666915,-0.3244313762232389,0.15816715007709187,0.39770233853611153
ENSMUSG00000040181,Fmo1,-0.14637350000000104,-0.3251069664709031,0.1581762921972962,0.39771383204170335
ENSMUSG00000038451,Spsb2,-0.05006916666666683,-0.3251072921746089,0.1581762966093211,0.3977138375884363
ENSMUSG00000065803,Gm23040,-0.06876250000000006,-0.3253373722837029,0.15817941440889102,0.39771775722098585
ENSMUSG00000076199,Gm23255,-0.10946583333333137,-0.32561194399430426,0.15818313799779282,0.39772243838862403
ENSMUSG00000038009,Dnajc22,-0.13751916666666908,-0.3258122042137595,0.1581858557966028,0.39772585507683905
ENSMUSG00000071490,Vmn1r212,-0.046360000000000845,-0.3263046040991107,0.15819254542663713,0.3977342648385189
ENSMUSG00000037974,Muc5ac,-0.09707901515166739,-0.32673998749598354,0.1581984688593996,0.3977417112390899
ENSMUSG00000073998,Olfr520,-0.05748249999999988,-0.326908838187801,0.15820076821474172,0.39774460174179826
ENSMUSG00000076398,Mir676,-0.06433749999999883,-0.3269274275229138,0.15820102143102197,0.3977449200568399
ENSMUSG00000086724,Gm12833,-0.04705458333333379,-0.3272781517475694,0.15820580155070021,0.3977509290381359
ENSMUSG00000035778,Ggta1,-0.11541099999999993,-0.3273307530019667,0.1582065189100654,0.39775183080667953
ENSMUSG00000072294,Klf12,-0.07235369047750062,-0.32762086797465373,0.15821047747822437,0.3977568069539783
ENSMUSG00000000817,Fasl,-0.10903083333333274,-0.3281466630167138,0.15821766079731894,0.39776583663924553
ENSMUSG00000050709,4932442E05Rik,-0.05307416666666498,-0.3281473403910828,0.15821767005891763,0.39776584828126915
ENSMUSG00000072437,Nanos1,-0.05030416666499882,-0.3281609611287434,0.1582178562964843,0.39776608238572114
ENSMUSG00000020658,Efr3b,-0.061725046296666974,-0.32830572984424344,0.1582198362098097,0.39776857116897724
ENSMUSG00000043931,Gimap7,-0.05840916666666729,-0.32853133327580386,0.15822292339096422,0.397772451774836
ENSMUSG00000046223,Plaur,-0.07078458333333337,-0.3287675756718045,0.1582261584299046,0.39777651819822724
ENSMUSG00000096009,Olfr134,-0.05293666666666619,-0.32944341416221,0.1582354260199408,0.3977881672698936
ENSMUSG00000050813,Olfr332,-0.06588166666666595,-0.3297551706431218,0.15823970746642038,0.3977935487993997
ENSMUSG00000024664,Fads3,-0.06257314102666633,-0.3298856680133925,0.15824150082881142,0.39779580293011063
ENSMUSG00000046658,Zfp316,-0.069838333331667,-0.3300876424790799,0.15824427786541045,0.397799293445087
ENSMUSG00000019889,Ptprk,-0.08671719296333436,-0.3303296850794505,0.15824760805556237,0.39780347918986625
ENSMUSG00000022178,Ajuba,-0.07193100000000108,-0.330381120145047,0.15824831604938752,0.3978043690677461
ENSMUSG00000003848,Nob1,-0.08823916666666598,-0.33056792719417166,0.15825088833982826,0.39780760216444866
ENSMUSG00000065539,Mir216a,-0.07289166666666702,-0.33066588215556064,0.1582522377384171,0.39780929820507854
ENSMUSG00000074398,Gm15441,-0.07001416666666671,-0.3306906824371771,0.15825257944318896,0.3978097276879852
ENSMUSG00000075510,Fam187a,-0.08771416666666632,-0.3307893605281278,0.15825393930960233,0.39781143687632
ENSMUSG00000032357,Tinag,-0.0964983333333338,-0.33094738897272946,0.15825611791854527,0.39781417511012007
ENSMUSG00000045065,9930022D16Rik,-0.051687500000000774,-0.3311082405837355,0.15825833651676588,0.3978169635859762
ENSMUSG00000065608,Mirlet7c-2,-0.07163749999999958,-0.33136405336729746,0.1582618671184648,0.3978214010312477
ENSMUSG00000033900,Map9,-0.06301416666666704,-0.3315081823012727,0.15826385751572916,0.39782390264503864
ENSMUSG00000094822,Olfr243,-0.14009250000000018,-0.33168416249581534,0.15826628894735115,0.3978269585477474
ENSMUSG00000019990,Pde7b,-0.14853983333333431,-0.33199143597264025,0.1582705374871142,0.3978322981949985
ENSMUSG00000035165,Kcne3,-0.0767091666666655,-0.3320946847234104,0.1582719659467468,0.39783409349469634
ENSMUSG00000017002,Slpi,-0.05917416666666586,-0.3321418181387376,0.15827261819122523,0.39783491323817377
ENSMUSG00000050428,Fbxo46,-0.06679166666666614,-0.33217081506536944,0.15827301950423953,0.3978354176091409
ENSMUSG00000026698,Pigc,-0.04781791666666635,-0.3325521646157442,0.15827830058360254,0.3978420548202547
ENSMUSG00000083462,Gm12501,-0.05602000000000018,-0.3326133485939964,0.15827914844760868,0.39784312039748615
ENSMUSG00000090949,Vmn2r77,-0.1352016666666671,-0.3328262534839314,0.15828210001730117,0.39784682984447817
ENSMUSG00000040883,Tmem205,-0.06921611110999848,-0.33287629290025067,0.1582827940041108,0.39784770202190534
ENSMUSG00000031972,Acta1,-0.09950383333333335,-0.33307329173047345,0.15828552715596828,0.39785113692933977
ENSMUSG00000032033,Barx2,-0.05743300000000051,-0.3332905750226888,0.15828854360877623,0.39785492784277066
ENSMUSG00000051225,Fam83a,-0.06991833333333197,-0.3333009386215443,0.15828868753142308,0.39785510871600366
ENSMUSG00000047171,Helt,-0.079277499999999,-0.33338381009013973,0.1582898385552609,0.3978565552498298
ENSMUSG00000064463,Gm25079,-0.06577999999999928,-0.33344945959878475,0.15829075058185474,0.39785770142332894
ENSMUSG00000030276,Ttll3,-0.09225166666666595,-0.33350583604434714,0.1582915339270405,0.39785868587607903
ENSMUSG00000000884,Gnb1l,-0.07203249999999972,-0.33367824205771635,0.1582939303134382,0.39786169746965866
ENSMUSG00000060974,Olfr530,-0.05841000000000118,-0.33381771631681795,0.15829586986561,0.3978641349325295
ENSMUSG00000024260,Sap130,-0.13405671568666655,-0.3339141526674725,0.1582972113994571,0.397865820848508
ENSMUSG00000064551,Gm24624,-0.042845833333333694,-0.33411343775764324,0.15829998489817781,0.39786930630318523
ENSMUSG00000044162,Tnip3,-0.0675558333333317,-0.33418794454062384,0.158301022252054,0.39787060993751977
ENSMUSG00000055024,Ep300,-0.11351562500000156,-0.3343300773170702,0.15830300180044046,0.3978730976083209
ENSMUSG00000029680,Hyal4,-0.12240958333333296,-0.33436224611784787,0.1583034499469016,0.3978736607855584
ENSMUSG00000029923,Rab19,-0.05290200000000045,-0.3343662355713544,0.15830350552734299,0.3978737306323992
ENSMUSG00000059244,Gm10062,-0.07306583333333272,-0.3344674809307212,0.15830491628380097,0.39787550349801754
ENSMUSG00000029671,Wnt16,-0.10609499999999983,-0.33447025921373696,0.15830495500251685,0.39787555215483755
ENSMUSG00000030680,Pagr1a,-0.0727600000000006,-0.334690904100194,0.1583080309814523,0.3978794176398828
ENSMUSG00000048153,Olfr49,-0.09765333333333448,-0.33488894000679925,0.1583107934991913,0.39788288917618875
ENSMUSG00000044313,Mab21l3,-0.08407472222250068,-0.33496460242275083,0.15831184938955284,0.39788421605983926
ENSMUSG00000030446,Zfp273,-0.08859166666666418,-0.33529956481504747,0.15831652674973887,0.39789009380699447
ENSMUSG00000059334,Zfp36l3,-0.058229166666667886,-0.33536783688747457,0.15831748066335186,0.3978912925201453
ENSMUSG00000015316,Slamf1,-0.10571583333333301,-0.33548835263732674,0.15831916501203358,0.39789340910856213
ENSMUSG00000052139,Bre,-0.062199999999997146,-0.3354990062740453,0.15831931393819118,0.39789359625180093
ENSMUSG00000024513,Mbd2,-0.04888770833333389,-0.3356101733657667,0.15832086821435218,0.39789554937741156
ENSMUSG00000006464,Bbs1,-0.07011351190416448,-0.33586072059307176,0.1583243731137417,0.3978999536488308
ENSMUSG00000030887,Pdzd9,-0.08887638888916793,-0.33617222934923413,0.1583287344501654,0.3979054340545821
ENSMUSG00000001444,Tbx21,-0.07326250000000023,-0.3364251516234833,0.1583322785097331,0.3979098874239406
ENSMUSG00000020902,Ntn1,-0.06067833333333361,-0.33645369101199957,0.1583326785837063,0.3979103901429395
ENSMUSG00000075163,Olfr1107,-0.10918666666666699,-0.3366017823500519,0.1583347551188237,0.39791299943432823
ENSMUSG00000055254,Ntrk2,-0.05279784721666658,-0.33685998359934893,0.15833837779943455,0.39791755150964947
ENSMUSG00000049456,Olfr1404,-0.08573166666666676,-0.33703239899506193,0.15834079841238902,0.3979205930991622
ENSMUSG00000060030,Olfr317,-0.0639816666666686,-0.337095533409668,0.1583416850930636,0.3979217072403359
ENSMUSG00000082500,Gm15195,-0.10605333333333355,-0.3374425503413583,0.15834656167923303,0.3979278347630799
ENSMUSG00000037247,Pldi,-0.09639124999999993,-0.3376763029984292,0.15834984940477068,0.39793196579914347
ENSMUSG00000054435,Gimap4,-0.07785375000000005,-0.33774917088459255,0.15835087475532364,0.3979332541461239
ENSMUSG00000009376,Met,-0.21895825757583243,-0.33775595435644873,0.1583509702192821,0.3979333740958178
ENSMUSG00000023979,Guca1b,-0.06344250000000073,-0.3378198282621288,0.1583518692122783,0.3979345036714941
ENSMUSG00000070531,Wfdc6b,-0.1331716666666667,-0.33820219601634854,0.15835725440026222,0.3979412700390124
ENSMUSG00000038538,Ubn2,-0.14265249999999874,-0.33833100322675563,0.15835906986597348,0.3979435511048941
ENSMUSG00000078768,Zfp566,-0.06331041666666692,-0.3384266128384408,0.1583604178770751,0.3979452448227961
ENSMUSG00000029436,Mmp17,-0.16210541666666778,-0.3388030260521339,0.1583657286725914,0.39795191753852804
ENSMUSG00000025982,Sf3b1,-0.08956979166666734,-0.33935225581745215,0.15837348831980622,0.39796166689746165
ENSMUSG00000032110,Acrv1,-0.08769250000000195,-0.33943997028767203,0.1583747287344,0.39796322535430334
ENSMUSG00000075124,Olfr1182,-0.11560083333333537,-0.33951679969277004,0.1583758154811651,0.397964590737876
ENSMUSG00000042485,Mustn1,-0.10122833333333237,-0.3396030941488663,0.15837703640370393,0.3979661246936778
ENSMUSG00000063358,Mapk1,-0.09360916666666519,-0.3397007003259773,0.15837841774217218,0.397967860187443
ENSMUSG00000031458,Coprs,-0.09748666666666495,-0.3397306619750801,0.15837884184392356,0.39796839302125936
ENSMUSG00000061701,Fbxw20,-0.21185749999999892,-0.3397900751870939,0.15837968293787408,0.3979694497544681
ENSMUSG00000010047,Hyal2,-0.0496243750000005,-0.3400085744862748,0.15838277742805196,0.39797333758438136
ENSMUSG00000007030,Vwa7,-0.06645316666666723,-0.34022498825734915,0.15838584434285455,0.3979771907318993
ENSMUSG00000057691,Zfp746,-0.09978263888999983,-0.34040372558650117,0.15838837879615572,0.3979803748882044
ENSMUSG00000077996,Mir190b,-0.09807249999999978,-0.3405561226232225,0.15839054080163475,0.3979830911001556
ENSMUSG00000074619,1700034I23Rik,-0.15992750000000022,-0.3406187132111187,0.1583914290335813,0.3979842070152801
ENSMUSG00000054256,Msi1,-0.16979145833333398,-0.3415136854777656,0.15840414756647733,0.3980001853849786
ENSMUSG00000049565,Aknad1,-0.09805812500000055,-0.3416272096326169,0.15840576325382652,0.39800221513683376
ENSMUSG00000044912,Syt16,-0.13402680555750024,-0.34182094244514344,0.15840852171909148,0.39800568051108454
ENSMUSG00000046957,Spz1,-0.07063166666666731,-0.34184722215028585,0.15840889602321193,0.39800615073540246
ENSMUSG00000068806,Olfr1259,-0.08638416666666693,-0.3418685648139181,0.15840920002979653,0.398006532647137
ENSMUSG00000096493,Gm10031,-0.05509444445249834,-0.3419300852846007,0.15841007643843832,0.3980076336434244
ENSMUSG00000020496,Rnf187,-0.05963500000000366,-0.3423073257811722,0.15841545398137005,0.3980143891637211
ENSMUSG00000065678,Gm24261,-0.1072033333333322,-0.3428443169835133,0.15842311898979577,0.39802401810669136
ENSMUSG00000035109,Shc4,-0.10400479166666621,-0.34336352544163246,0.1584305415922086,0.39803334231218446
ENSMUSG00000045826,Ptprcap,-0.06170166666666521,-0.34355637710640274,0.1584333014598496,0.39803680917705286
ENSMUSG00000078793,Gm5155,-0.06161527777749942,-0.34360407140068816,0.1584339842438632,0.3980376668656664
ENSMUSG00000020888,Dvl2,-0.07767533333333532,-0.34363264049706005,0.1584343932799435,0.3980381806811295
ENSMUSG00000015755,Tab2,-0.08955166666666692,-0.34374366314006366,0.15843598316190113,0.3980401778236729
ENSMUSG00000080268,Brms1,-0.10139716666666754,-0.3437566608522747,0.15843616932713772,0.3980404116759223
ENSMUSG00000025868,Higd2a,-0.10387291666666698,-0.3443423485798351,0.15844456539266213,0.39805095828632564
ENSMUSG00000021256,Vash1,-0.0726336458333332,-0.34458837492450506,0.15844809654073783,0.39805539380937655
ENSMUSG00000054146,Krt15,-0.1863916666666663,-0.34468291532981066,0.15844945412380337,0.3980570990747475
ENSMUSG00000022987,Zfp641,-0.05880933333333527,-0.34500801119091307,0.15845412528350444,0.39806296648081246
ENSMUSG00000026565,Pou2f1,-0.2419399999999996,-0.34509054612664336,0.15845531189267273,0.398064456957253
ENSMUSG00000042448,Hoxd1,-0.11677750000000042,-0.34521398645386037,0.15845708713053483,0.3980666867881999
ENSMUSG00000039377,Hlx,-0.07648125000000139,-0.3456986011719878,0.15846406268072027,0.3980754484776978
ENSMUSG00000079625,Tm4sf19,-0.08694812500000015,-0.34595155915717385,0.158467707648033,0.39808002668814346
ENSMUSG00000052117,D630039A03Rik,-0.05179166666666468,-0.34633654000997466,0.15847326009934137,0.3980870006661124
ENSMUSG00000031075,Ano1,-0.21609499999999926,-0.3466319165972506,0.15847752440471224,0.39809235662684134
ENSMUSG00000034247,Plekhm1,-0.06672757575583432,-0.34671075448544214,0.1584786631895452,0.39809378692657993
ENSMUSG00000004071,Cdip1,-0.11462194444166762,-0.34687593735664574,0.1584810500362366,0.39809678475998345
ENSMUSG00000020623,Map2k6,-0.12544148148083156,-0.34704065231210823,0.15848343125373998,0.3980997755007405
ENSMUSG00000033446,Lpar6,-0.11681291666666738,-0.34725064997568766,0.15848646874439257,0.3981035904691046
ENSMUSG00000009588,St6galnac1,-0.15355999999999792,-0.3482433594871156,0.1585008525676912,0.398121655486977
ENSMUSG00000022303,Dcstamp,-0.11036541666666722,-0.348324413576261,0.15850202881074063,0.3981231327249657
ENSMUSG00000034295,Fhod3,-0.08158409090833452,-0.3484586604098927,0.1585039775799367,0.3981255801627631
ENSMUSG00000075082,Olfr1246,-0.07938416666666637,-0.3486306145741914,0.15850647481751423,0.39812871639397507
ENSMUSG00000050650,Mrgpra1,-0.05713666666666661,-0.3486714680605904,0.15850706830128816,0.3981294617348585
ENSMUSG00000020908,Myh3,-0.12572847222166672,-0.34903010672934104,0.15851228127553751,0.3981360085140975
ENSMUSG00000024136,Dnase1l2,-0.09893250000000009,-0.349189676062819,0.15851460241023252,0.39813892350564334
ENSMUSG00000022570,Tsta3,-0.05630366666666653,-0.34931322544790994,0.1585164003186485,0.39814118139002963
ENSMUSG00000063240,Olfr133,-0.047398333333332765,-0.34944543241033,0.15851832491780724,0.39814359836346386
ENSMUSG00000028214,Gem,-0.09820291666666581,-0.34960969361739763,0.1585207171602824,0.39814660259794055
ENSMUSG00000022439,Parvg,-0.16212666666666653,-0.3496269615242859,0.1585209687093127,0.39814691849782374
ENSMUSG00000083674,Zfp133-ps,-0.09306124999916676,-0.3497713503922939,0.15852307257036571,0.39814956055528394
ENSMUSG00000051074,4930579K19Rik,-0.0853994444449988,-0.35007516558407936,0.15852750223710468,0.3981551233339899
ENSMUSG00000094932,Gm2007,-0.053125416666667036,-0.35040160471368753,0.1585322660501715,0.3981611056471633
ENSMUSG00000078880,Gm14308,-0.053125416666667036,-0.35040160471368753,0.1585322660501715,0.3981611056471633
ENSMUSG00000078886,Gm2026,-0.053125416666667036,-0.35040160471368753,0.1585322660501715,0.3981611056471633
ENSMUSG00000030703,Gdpd3,-0.07171854166666591,-0.35077678011644486,0.15853774656856595,0.39816798787517554
ENSMUSG00000093238,Mir9-3,-0.0926391666666655,-0.3509417136114897,0.1585401577536432,0.3981710157126498
ENSMUSG00000047953,Gp5,-0.04715499999999917,-0.35103273756028114,0.1585414889304452,0.39817268732353456
ENSMUSG00000021451,Sema4d,-0.22146833333333227,-0.3514785821591639,0.15854801415706088,0.39818088120483747
ENSMUSG00000055912,Tmem150a,-0.06639183333333243,-0.35167452289023815,0.1585508844973413,0.39818448550557733
ENSMUSG00000033207,Mamdc2,-0.1327235714299997,-0.35181434307312914,0.15855293370446422,0.3981870586853172
ENSMUSG00000027364,Usp50,-0.10698625000000117,-0.35184677028157907,0.1585534090745809,0.39818765560295927
ENSMUSG00000094845,Tmem95,-0.11140333333083419,-0.3518489096420613,0.1585534404383044,0.39818769498605106
ENSMUSG00000003500,Impdh1,-0.1264039583333343,-0.3519357742787635,0.15855471406332286,0.3981892942600577
ENSMUSG00000063133,Klk1b1,-0.11333416666666718,-0.352051887654782,0.15855641702965834,0.39819143264221335
ENSMUSG00000029591,Ung,-0.09638083333333203,-0.3520736691349979,0.15855673654834346,0.39819183385441675
ENSMUSG00000017740,Slc12a5,-0.05375281249999908,-0.35220604057787164,0.15855867876753849,0.3981942726453238
ENSMUSG00000041957,Pkp2,-0.0923862499999979,-0.35229482749680374,0.15855998190215223,0.39819590894703105
ENSMUSG00000007041,Clic1,-0.150018124999999,-0.352888422437031,0.15856870259400835,0.39820685904942466
ENSMUSG00000067653,Ankrd23,-0.09976666666666656,-0.3535874937278744,0.15857899169881384,0.3982197781361617
ENSMUSG00000014837,4931428F04Rik,-0.08056226190583438,-0.3536697908369103,0.15858020430776937,0.3982213006705811
ENSMUSG00000051246,Msantd1,-0.05581950000000102,-0.3537642083059072,0.15858159585209605,0.3982230478665142
ENSMUSG00000072688,Gm10399,-0.07295916666666447,-0.35393660937787946,0.15858413769333782,0.39822623933304274
ENSMUSG00000054165,4922502B01Rik,-0.04725916666666752,-0.35413944526962704,0.15858712984412884,0.3982299961631831
ENSMUSG00000065470,Mir149,-0.08984749999999764,-0.3541644471307176,0.158587498779869,0.3982304593823393
ENSMUSG00000022032,Scara5,-0.14836916666666689,-0.3541767062240595,0.15858767968862558,0.3982306865230574
ENSMUSG00000044860,Gm1123,-0.053873690474999236,-0.35438279299394,0.15859072187067688,0.39823450612757916
ENSMUSG00000031162,Gata1,-0.10860333333333383,-0.35478541658690144,0.15859667036760514,0.3982419746430619
ENSMUSG00000034850,Tmem127,-0.07167124999999963,-0.3549066569442507,0.15859846293678437,0.3982442252397194
ENSMUSG00000037161,Mgarp,-0.08440124999999998,-0.35499243970718874,0.15859973162649096,0.3982458180903987
ENSMUSG00000038766,Gabpb2,-0.13161250000000102,-0.35542470027560347,0.1586061292372564,0.3982538502478744
ENSMUSG00000026172,Bcs1l,-0.06315273809500077,-0.35552187833286625,0.1586075685790757,0.3982556573095676
ENSMUSG00000053856,Dnajc5g,-0.12733541666666692,-0.3561186507244091,0.15861641623366832,0.3982667651633366
ENSMUSG00000069476,Zfp616,-0.18110083333333282,-0.35619713080178717,0.15861758087111938,0.3982682272930134
ENSMUSG00000091624,Vmn2r9,-0.22988999999999926,-0.3563176271835693,0.15861936952633404,0.3982704728276175
ENSMUSG00000074006,Omp,-0.1307425000000002,-0.35675897137417006,0.1586259260307971,0.3982787039634395
ENSMUSG00000097878,GM6763,-0.19763666666666735,-0.3570450967248991,0.15863018097744994,0.39828404559742275
ENSMUSG00000095673,Gm4308,-0.19763666666666735,-0.3570450967248991,0.15863018097744994,0.39828404559742275
ENSMUSG00000065510,Mir361,-0.05297083333333319,-0.3574323162042343,0.15863594471852976,0.3982912812484473
ENSMUSG00000051118,Olfr77,-0.07093333333333351,-0.35769883049078005,0.15863991539909952,0.3982962658613554
ENSMUSG00000034683,Ppp1r1c,-0.1575950000000006,-0.35772746261417754,0.15864034215272255,0.3982968015848515
ENSMUSG00000001687,Ubl3,-0.05949944445833388,-0.35774461519963435,0.15864059782347165,0.39829712253978394
ENSMUSG00000026563,Tada1,-0.07798937499999781,-0.35842139579014604,0.15865069547463462,0.39830979836634023
ENSMUSG00000025359,Pmel,-0.15811625000000173,-0.3585654442972525,0.1586528471597165,0.3983124993767036
ENSMUSG00000017588,Krt27,-0.07172055555500112,-0.35858661949682863,0.1586531635313431,0.3983128965164737
ENSMUSG00000031103,Elf4,-0.11594722222083487,-0.35872214059306096,0.15865518874945775,0.398315438753581
ENSMUSG00000080241,Gm6269,-0.06024583333333311,-0.35921192870011664,0.15866251449047422,0.39832463455135964
ENSMUSG00000095343,Gm6132,-0.12149333333333345,-0.35942619343950594,0.1586657223823483,0.3983286612614617
ENSMUSG00000091423,Gm17509,-0.05309833333333458,-0.3596010081658865,0.15866834106033806,0.39833194832995517
ENSMUSG00000094819,Olfr53,-0.08503749999999943,-0.35987460510589175,0.15867244202546724,0.398337095969566
ENSMUSG00000023021,Cers5,-0.09364833333333422,-0.36002256869369836,0.15867466116231488,0.3983398814609389
ENSMUSG00000047034,Ankrd33,-0.09856187499999791,-0.36008523048663255,0.15867560122993576,0.3983410614409915
ENSMUSG00000028546,Elavl4,-0.081430000000001,-0.3601564743380021,0.15867667024645593,0.39834240327443915
ENSMUSG00000033491,Prss35,-0.11009833333333319,-0.360319529175591,0.1586791176859922,0.3983454752924805
ENSMUSG00000024837,Dmrt1,-0.08383791666666873,-0.3603834133472803,0.15868007688412794,0.3983466792683578
ENSMUSG00000026427,Eif2d,-0.0409357638900012,-0.36056809073412527,0.15868285070579077,0.3983501609210052
ENSMUSG00000018012,Rac3,-0.2131565000000002,-0.3609343317593841,0.15868835578468538,0.39835707071004195
ENSMUSG00000081591,Gm13440,-0.08024083333333287,-0.3609978663297317,0.15868931136076925,0.39835827010464997
ENSMUSG00000057540,Olfr310,-0.10088666666666768,-0.36119298076228246,0.15869224698279683,0.3983619547381462
ENSMUSG00000065232,Gm22973,-0.13356999999999886,-0.3613669469164487,0.1586948657530421,0.39836524164771464
ENSMUSG00000081740,Gm14279,-0.06565499999999957,-0.36141413758155433,0.1586955763472109,0.3983661335344797
ENSMUSG00000025288,4933436I01Rik,-0.08600888888833369,-0.36181745429014356,0.15870165325106886,0.3983737607461978
ENSMUSG00000091050,9330020H09Rik,-0.06426083333333477,-0.36192021015446474,0.15870320259042825,0.3983757053215322
ENSMUSG00000035626,Olfr1509,-0.07958416666666501,-0.36198538645084793,0.15870418553804738,0.3983769390138533
ENSMUSG00000075045,Gm4981,-0.11476416666666633,-0.36208886258668144,0.1587057464631588,0.3983788981147957
