MGI symbol,430AV2_Enrich,430AV2_Hedges_g,430AV2_Var_g,430AV2_SEg
Rgs9,-0.305838472222223,-0.8126388817010417,0.5121844435470945,0.7150992929022656
Rhag,0.27682583333333266,1.1843639649691937,0.45592136749322193,0.6752194957887561
Rhbdd1,-0.8163199999999993,-3.5021805193507234,0.949673657884229,0.9745120101282636
Rhbdd2,1.0269704166666669,3.277696655790032,2.0951632817207106,1.3257820842365706
Rhbdd3,-0.07064124999999999,-0.5345048437487208,0.4052021116585483,0.6365535052788713
Rhbdf1,0.07662166666666703,0.475992088554506,0.4024600250772643,0.6343973715876069
Rhbdl1,-0.15120791666666733,-0.6852385111666962,0.4135047227508766,0.6430433288285297
Rhbdl3,0.2754456250000006,1.3416050733685785,0.4787010181176136,0.6912973203884254
Rhbg,0.32412750000000035,2.6614894153689943,0.7141399087024783,0.8450679905797392
Rhcg,-0.0653062499999999,-0.2608801662590046,0.3952550247491209,0.628693108558636
Rhd,0.01953125,0.11710627901533877,0.3927848165417342,0.626725471432057
Rheb,0.5326304166666667,2.739713453148907,0.7333446313044745,0.8563554351462216
Rhebl1,-0.46896583333333286,-3.207026185160006,0.8596622288925124,0.9271797176882767
Rhno1,1.877645416666666,8.787834617149544,3.9024358791684177,1.975458397225418
Rho,-0.11956666666666682,-0.7963734100677833,0.5336021185062236,0.722988374396564
Rhoa,-1.337254999999998,-5.960783870657545,2.007204383455658,1.4167584068766481
Rhob,-2.3561358333333313,-5.66419515188488,1.8504844909986142,1.3603251416476188
Rhobtb2,0.21664125000000034,0.6853363149024749,0.41351081581170174,0.6430480664862478
Rhoc,-0.811329999999999,-3.24373198037316,0.870424965628587,0.9329656829854928
Rhod,0.13319458333333323,0.5381552757028977,0.4053255992772817,0.6366518666251452
Rhog,-1.3469962499999992,-5.097407930453736,1.5732327133084534,1.2542857383022632
Rhoh,0.16428833333333248,2.7540720982789155,0.7369302366296255,0.8584464087114732
Rhoj,-0.18787791666666553,-0.40840464073296495,0.3997430197229798,0.6322523386457181
Rhoq,0.5143041666666655,4.665973516087847,1.381766406189387,1.1754856044160589
Rhot1,-1.330015,-5.487025854097409,1.76068203667576,1.3269069434876584
Rhot2,-0.4268757291666665,-4.039274936800977,1.7407621217452696,1.288170221588924
Rhou,0.1334491666666664,1.2105448240476882,0.5902525162385066,0.7583019708533497
Rhov,0.623895000000001,2.415422794590845,0.6573554254528357,0.8107745836253352
Rhox2a,-0.5809679166666664,-2.188854321430463,0.6099379692626431,0.7809852554707055
Rhox2b,-0.5809679166666664,-2.188854321430463,0.6099379692626431,0.7809852554707055
Rhox2c,-0.5809679166666664,-2.188854321430463,0.6099379692626431,0.7809852554707055
Rhox2e,-0.5809679166666664,-2.188854321430463,0.6099379692626431,0.7809852554707055
Rhox2g,-0.5809679166666664,-2.188854321430463,0.6099379692626431,0.7809852554707055
Rhox4a,0.53243375,4.70121851480617,1.3967730730586212,1.1818515444245192
Rhox4b,0.53243375,4.70121851480617,1.3967730730586212,1.1818515444245192
Rhox4c,0.53243375,4.70121851480617,1.3967730730586212,1.1818515444245192
Rhox4d,0.53243375,4.70121851480617,1.3967730730586212,1.1818515444245192
Rhox4e,0.53243375,4.70121851480617,1.3967730730586212,1.1818515444245192
Rhox4f,0.53243375,4.70121851480617,1.3967730730586212,1.1818515444245192
Rhox4g,0.53243375,4.70121851480617,1.3967730730586212,1.1818515444245192
Rhox5,0.024150833333333566,0.1960324081388914,0.3939082176533667,0.6276210780824419
Rhox6,0.04237458333333377,0.3536300666288905,0.397845741243513,0.630750141691235
Rhox9,-0.11554708333333341,-0.6408106959640092,0.41082683779069146,0.6409577503944324
Rhpn1,0.48416999999999977,2.3649149786241326,0.6463806790660962,0.8039780339450179
Rhpn2,2.0099675,6.224586793542947,2.6428812197350817,1.5038811926823326
Rian,-0.6925716666666674,-2.729485491726148,1.6562264444559158,1.2662956968170986
Ribc1,0.05674624999999889,0.4137993832919265,0.39994463695209603,0.632411762186707
Ribc2,0.21811583333333395,0.913821140625957,0.4301191436540117,0.6558346923227009
Ric8,0.4273854166666675,3.3111650578677154,0.8905166419898841,0.9436718931863364
Rictor,-0.034169166666666584,-0.29802313169260014,0.3961986304707817,0.6294431113855975
Rif1,3.6452087500000014,17.06900370341958,13.635383614122022,3.6926120313569393
Rilpl1,0.364386249999999,1.6892517876813953,0.521869258432642,0.7224051899264304
Rilpl2,0.9208741666666675,2.628422738591444,0.70618900800354,0.8403505268657478
Rimklb,0.7267055681818174,8.077361932403807,16.599052847026986,2.687741104160185
Rims2,1.120867500000001,3.0177171694355778,0.8060985908199823,0.8978299342414365
Rin1,-1.6901691666666663,-5.490956982792083,1.762643666827567,1.327645911690149
Rin2,-0.45212499999999967,-2.837683457006706,0.7581817947955848,0.8707363520581787
Ring1,0.2676824999999994,0.8949022866192029,0.42856373572407325,0.6546477951723914
Riok1,-0.19241999999999937,-0.7956818044979737,0.42093916442465845,0.6487982463174962
Riok2,0.8210014583333343,2.05699332968183,1.6898212123324585,1.2461649854873356
Riok3,0.4623425000000019,0.39333217867905973,1.8167068516440465,1.3458094714065998
Ripk1,0.09578166666666688,-0.1861315311187699,0.5181086326745544,0.7195348021773119
Ripk2,-0.15537812499999948,-0.9705993290949709,0.4358304771521219,0.6601114653788791
Ripk3,-0.13712125000000075,-1.3591621256214854,0.47613062577532944,0.6900221922339377
Ripk4,0.23288958333333287,2.4480620541795886,0.6645709047476055,0.81521218388074
Ripply3,0.3068379166666668,2.1340286343559858,0.599165013435664,0.7740575000835945
Rit1,0.4351686742424249,3.7809496764261037,2.320833839182645,1.2672638415750201
Rit2,0.9704552083333318,4.412918180168219,1.7797576670538362,1.2161727860764144
Rlbp1,-0.21971416666666688,-0.7902653273900232,0.42054869868219064,0.6484972618925933
Rlf,0.6929770833333331,2.4743147576219418,0.6704448001417755,0.8188069370381369
Rlim,0.15782000000000038,2.1057073633371006,3.3263713167659366,1.6027270337255466
Rln1,3.2891891666666675,7.417485197909541,2.8930290338427493,1.7008906589909738
Rmdn1,0.8824075000000002,2.458576424221584,0.666915914412342,0.8166491991132679
Rmdn3,0.35645541666666647,1.1724963731503808,0.5849584418467368,0.7554403559453364
